B00, 100
B00, Trade, 85073.635, 164, P00, B00, 1
S15, Trade, 84100.365, 173, B23, S15, 1
S15, Trade, 84138.038, 175, S15, B13, 1
S15, Trade, 84142.519, 169, B00, S15, 1
S15, Trade, 84193.038, 174, B05, S15, 1
S15, Trade, 84203.500, 167, B12, S15, 1
S15, Trade, 84253.346, 176, S15, B16, 1
S15, Trade, 84271.365, 170, B08, S15, 1
S15, Trade, 84306.173, 164, B03, S15, 1
S15, Trade, 84307.942, 166, B12, S15, 1
S15, Trade, 84341.404, 169, B12, S15, 1
S15, Trade, 84370.154, 169, B18, S15, 1
S15, Trade, 84412.942, 167, B07, S15, 1
S15, Trade, 84560.904, 176, B04, S15, 1
S15, Trade, 84570.173, 175, S15, B03, 1
S15, Trade, 84591.692, 176, B02, S15, 1
S15, Trade, 84658.192, 173, B20, S15, 1
S15, Trade, 84748.712, 166, B22, S15, 1
S15, Trade, 84760.212, 167, S15, B08, 1
S15, Trade, 84770.173, 166, B10, S15, 1
S15, Trade, 84847.365, 173, B22, S15, 1
S15, Trade, 84859.212, 168, B23, S15, 1
S15, Trade, 84868.346, 160, B00, S15, 1
S15, Trade, 84881.635, 171, B04, S15, 1
S15, Trade, 84939.135, 168, B10, S15, 1
S15, Trade, 84969.731, 173, B09, S15, 1
S15, Trade, 84981.692, 170, S15, B22, 1
S15, Trade, 85044.154, 165, B18, S15, 1
S15, Trade, 85111.327, 174, S15, B06, 1
S15, Trade, 85169.192, 168, B08, S15, 1
S15, Trade, 85270.404, 176, S15, B11, 1
S15, Trade, 85315.538, 171, S15, B13, 1
S15, Trade, 85371.788, 174, B24, S15, 1
S15, Trade, 85401.404, 168, B22, S15, 1
S15, Trade, 85490.673, 167, B10, S15, 1
S15, Trade, 85523.981, 169, S15, B06, 1
S15, Trade, 85628.769, 173, B07, S15, 1
S15, Trade, 85685.192, 171, B03, S15, 1
S15, Trade, 85704.288, 173, B14, S15, 1
S15, Trade, 85770.615, 172, S15, B12, 1
S15, Trade, 85785.288, 167, S15, B06, 1
S15, Trade, 85789.038, 177, B21, S15, 1
S15, Trade, 85792.962, 172, B22, S15, 1
S15, Trade, 85869.077, 175, P00, S15, 1
S15, Trade, 85878.365, 170, B03, S15, 1
S15, Trade, 85900.096, 171, B02, S15, 1
S15, Trade, 85930.538, 176, B01, S15, 1
S15, Trade, 85981.404, 174, S15, B19, 1
S15, Trade, 86058.981, 168, B12, S15, 1
S15, Trade, 86155.154, 165, B13, S15, 1
S15, Trade, 86188.308, 169, B23, S15, 1
S15, Trade, 86212.404, 175, B02, S15, 1
S15, Trade, 86222.981, 167, S15, B19, 1
S15, Trade, 86257.019, 169, B22, S15, 1
S15, Trade, 86279.077, 176, B23, S15, 1
S15, Trade, 86374.269, 169, B11, S15, 1
S16, 100
S16, Trade, 85085.327, 168, S16, B19, 1
S16, Trade, 85100.135, 175, S16, B21, 1
S16, Trade, 85113.192, 175, S16, B13, 1
S16, Trade, 85119.500, 171, B09, S16, 1
S16, Trade, 85127.904, 171, S16, B01, 1
S16, Trade, 85141.173, 168, B04, S16, 1
S16, Trade, 85151.481, 173, B08, S16, 1
S16, Trade, 85156.654, 168, B02, S16, 1
S16, Trade, 85171.673, 172, S16, B00, 1
S16, Trade, 85203.885, 165, B22, S16, 1
S16, Trade, 85229.346, 169, S16, B17, 1
S16, Trade, 85231.115, 165, S16, B08, 1
S16, Trade, 85242.846, 171, B00, S16, 1
S16, Trade, 85245.865, 172, P00, S16, 1
S16, Trade, 85258.000, 171, B12, S16, 1
S16, Trade, 85265.654, 173, B23, S16, 1
S16, Trade, 85277.846, 179, S16, B21, 1
S16, Trade, 85287.885, 174, S16, B07, 1
S16, Trade, 85302.173, 176, S16, B14, 1
S16, Trade, 85307.404, 171, B09, S16, 1
S16, Trade, 85323.712, 174, S16, B21, 1
S16, Trade, 85335.019, 170, S16, B22, 1
S16, Trade, 85346.019, 178, S16, B20, 1
S16, Trade, 85356.885, 178, B12, S16, 1
S16, Trade, 85372.577, 175, S16, B09, 1
S16, Trade, 85382.827, 170, B23, S16, 1
S16, Trade, 85404.269, 169, B20, S16, 1
S16, Trade, 85439.346, 170, S16, B05, 1
S16, Trade, 85455.712, 176, B23, S16, 1
S16, Trade, 85474.788, 173, S16, B15, 1
S16, Trade, 85497.096, 168, B12, S16, 1
S16, Trade, 85510.288, 169, S16, B09, 1
S16, Trade, 85529.154, 165, B14, S16, 1
S16, Trade, 85544.808, 162, B07, S16, 1
S16, Trade, 85551.865, 168, B08, S16, 1
S16, Trade, 85558.019, 172, B12, S16, 1
S16, Trade, 85571.385, 171, S16, B05, 1
S16, Trade, 85575.481, 169, S16, B01, 1
S16, Trade, 85588.846, 158, B02, S16, 1
S16, Trade, 85604.385, 170, S16, B16, 1
S16, Trade, 85613.808, 171, S16, B06, 1
S16, Trade, 85635.423, 175, S16, B06, 1
S16, Trade, 85642.327, 165, B18, S16, 1
S16, Trade, 85644.731, 168, S16, B03, 1
S16, Trade, 85663.000, 167, B11, S16, 1
S16, Trade, 85672.462, 174, S16, B00, 1
S16, Trade, 85698.712, 184, B23, S16, 1
S16, Trade, 85708.192, 171, S16, B13, 1
S16, Trade, 85721.519, 176, S16, B01, 1
S16, Trade, 85730.519, 174, S16, B20, 1
S16, Trade, 85753.327, 176, S16, B16, 1
S16, Trade, 85755.115, 172, B02, S16, 1
S16, Trade, 85768.885, 171, B03, S16, 1
S16, Trade, 85781.538, 168, S16, B05, 1
S16, Trade, 85788.788, 179, B03, S16, 1
S16, Trade, 85800.096, 174, S16, B10, 1
S16, Trade, 85822.212, 169, S16, B09, 1
S16, Trade, 85831.750, 172, B19, S16, 1
S16, Trade, 85841.750, 176, S16, B02, 1
S16, Trade, 85847.385, 168, B04, S16, 1
S16, Trade, 85859.962, 177, S16, B21, 1
S16, Trade, 85866.077, 170, B16, S16, 1
S16, Trade, 85877.538, 171, B09, S16, 1
S16, Trade, 85895.788, 171, B04, S16, 1
S16, Trade, 85911.173, 164, S16, B20, 1
S16, Trade, 85922.808, 172, S16, B05, 1
S16, Trade, 85925.558, 166, B20, S16, 1
S16, Trade, 85936.615, 176, S16, B09, 1
S16, Trade, 85951.135, 168, B00, S16, 1
S16, Trade, 85971.519, 172, S16, B01, 1
S16, Trade, 85990.577, 178, S16, B01, 1
S16, Trade, 85993.038, 174, B18, S16, 1
S16, Trade, 86000.577, 166, S16, B23, 1
S16, Trade, 86013.481, 174, S16, B01, 1
S16, Trade, 86019.038, 171, B23, S16, 1
S16, Trade, 86027.788, 170, S16, B19, 1
S16, Trade, 86042.231, 171, S16, B15, 1
S16, Trade, 86050.308, 175, B20, S16, 1
S16, Trade, 86066.731, 167, B10, S16, 1
S16, Trade, 86077.904, 161, B05, S16, 1
S16, Trade, 86091.154, 170, S16, B19, 1
S16, Trade, 86095.942, 169, B15, S16, 1
S16, Trade, 86113.192, 172, B04, S16, 1
S16, Trade, 86126.596, 171, B22, S16, 1
S16, Trade, 86154.942, 177, S16, B19, 1
S16, Trade, 86164.692, 168, P00, S16, 1
S16, Trade, 86173.404, 172, S16, B17, 1
S16, Trade, 86180.115, 172, B04, S16, 1
S16, Trade, 86206.635, 176, S16, B21, 1
S16, Trade, 86222.269, 165, B21, S16, 1
S16, Trade, 86243.885, 168, P00, S16, 1
S16, Trade, 86276.135, 175, B08, S16, 1
S16, Trade, 86289.635, 178, S16, B08, 1
S16, Trade, 86296.731, 170, B08, S16, 1
S16, Trade, 86313.692, 172, S16, B21, 1
S16, Trade, 86326.077, 172, S16, B22, 1
S16, Trade, 86339.404, 163, B24, S16, 1
S16, Trade, 86344.885, 172, B16, S16, 1
S16, Trade, 86363.365, 167, S16, B24, 1
S16, Trade, 86371.500, 171, B18, S16, 1
S17, 100
S17, Trade, 85211.500, 176, B11, S17, 1
S17, Trade, 85224.308, 172, S17, B20, 1
S17, Trade, 85226.346, 171, S17, B10, 1
S17, Trade, 85239.308, 174, S17, B04, 1
S17, Trade, 85245.923, 177, S17, B00, 1
S17, Trade, 85254.346, 173, S17, B23, 1
S17, Trade, 85267.558, 173, S17, B16, 1
S17, Trade, 85285.288, 176, B18, S17, 1
S17, Trade, 85294.404, 179, S17, B23, 1
S17, Trade, 85319.192, 175, S17, B10, 1
S17, Trade, 85329.038, 168, B03, S17, 1
S17, Trade, 85340.019, 180, S17, B09, 1
S17, Trade, 85345.962, 177, S17, B06, 1
S17, Trade, 85375.385, 172, S17, B02, 1
S17, Trade, 85390.327, 170, S17, B07, 1
S17, Trade, 85404.038, 170, S17, B04, 1
S17, Trade, 85422.308, 172, S17, B19, 1
S17, Trade, 85425.481, 170, S17, B11, 1
S17, Trade, 85437.058, 169, S17, B00, 1
S17, Trade, 85446.231, 173, S17, B09, 1
S17, Trade, 85459.808, 173, S17, B11, 1
S17, Trade, 85470.827, 169, B00, S17, 1
S17, Trade, 85472.173, 170, S17, B16, 1
S17, Trade, 85487.115, 175, S17, B14, 1
S17, Trade, 85498.519, 172, S17, B09, 1
S17, Trade, 85505.962, 170, B07, S17, 1
S17, Trade, 85522.923, 168, S17, B00, 1
S17, Trade, 85538.000, 168, S17, B17, 1
S17, Trade, 85549.135, 177, S17, B15, 1
S17, Trade, 85560.115, 170, P00, S17, 1
S17, Trade, 85573.923, 166, B00, S17, 1
S17, Trade, 85581.231, 165, S17, B13, 1
S17, Trade, 85588.635, 164, B00, S17, 1
S17, Trade, 85599.000, 167, S17, B03, 1
S17, Trade, 85602.827, 168, S17, B14, 1
S17, Trade, 85618.596, 173, S17, B19, 1
S17, Trade, 85632.423, 173, S17, B10, 1
S17, Trade, 85652.308, 170, B09, S17, 1
S17, Trade, 85670.962, 173, S17, P00, 1
S17, Trade, 85681.596, 176, S17, B07, 1
S17, Trade, 85691.904, 174, S17, B08, 1
S17, Trade, 85704.481, 174, B10, S17, 1
S17, Trade, 85710.404, 170, S17, B11, 1
S17, Trade, 85717.788, 171, B00, S17, 1
S17, Trade, 85729.423, 173, S17, B14, 1
S17, Trade, 85742.385, 172, S17, B22, 1
S17, Trade, 85752.077, 172, S17, B11, 1
S17, Trade, 85760.577, 178, S17, B04, 1
S17, Trade, 85769.288, 175, S17, B17, 1
S17, Trade, 85782.538, 178, S17, B01, 1
S17, Trade, 85788.308, 178, B07, S17, 1
S17, Trade, 85803.865, 173, B24, S17, 1
S17, Trade, 85805.481, 175, S17, B06, 1
S17, Trade, 85825.212, 182, S17, B14, 1
S17, Trade, 85830.385, 175, S17, B11, 1
S17, Trade, 85843.731, 175, S17, B16, 1
S17, Trade, 85849.596, 168, B12, S17, 1
S17, Trade, 85861.635, 174, S17, B06, 1
S17, Trade, 85866.808, 174, S17, B13, 1
S17, Trade, 85888.827, 181, S17, B03, 1
S17, Trade, 85893.231, 177, S17, B14, 1
S17, Trade, 85905.712, 172, S17, B19, 1
S17, Trade, 85912.385, 172, S17, B13, 1
S17, Trade, 85917.942, 167, S17, B19, 1
S17, Trade, 85949.327, 172, S17, B20, 1
S17, Trade, 85961.385, 174, S17, B05, 1
S17, Trade, 85968.750, 175, B15, S17, 1
S17, Trade, 85983.423, 175, S17, B14, 1
S17, Trade, 85999.327, 167, S17, B01, 1
S17, Trade, 86018.596, 172, S17, B19, 1
S17, Trade, 86029.462, 169, S17, B10, 1
S17, Trade, 86036.577, 164, B14, S17, 1
S17, Trade, 86051.154, 175, B00, S17, 1
S17, Trade, 86067.673, 172, S17, B00, 1
S17, Trade, 86070.750, 169, B03, S17, 1
S17, Trade, 86075.577, 172, S17, B23, 1
S17, Trade, 86096.923, 169, S17, B23, 1
S17, Trade, 86120.115, 171, S17, B08, 1
S17, Trade, 86124.288, 167, S17, B17, 1
S17, Trade, 86145.981, 177, S17, B17, 1
S17, Trade, 86153.192, 176, S17, B21, 1
S17, Trade, 86160.115, 170, S17, B16, 1
S17, Trade, 86175.423, 178, S17, B16, 1
S17, Trade, 86188.288, 176, B19, S17, 1
S17, Trade, 86197.462, 163, S17, B13, 1
S17, Trade, 86209.731, 173, S17, B04, 1
S17, Trade, 86225.346, 167, S17, B02, 1
S17, Trade, 86250.731, 172, S17, B13, 1
S17, Trade, 86260.250, 177, S17, B19, 1
S17, Trade, 86265.154, 168, S17, B08, 1
S17, Trade, 86282.000, 175, B02, S17, 1
S17, Trade, 86295.654, 173, S17, B10, 1
S17, Trade, 86311.212, 170, B04, S17, 1
S17, Trade, 86325.365, 167, S17, B13, 1
S17, Trade, 86336.846, 171, S17, B05, 1
S17, Trade, 86353.038, 189, S17, B20, 1
S17, Trade, 86366.808, 170, S17, B03, 1
S17, Trade, 86379.308, 174, S17, B09, 1
S17, Trade, 86385.923, 173, B16, S17, 1
S17, Trade, 86398.596, 173, B07, S17, 1
S18, 100
S18, Trade, 84941.192, 166, B22, S18, 1
S18, Trade, 84960.865, 168, B04, S18, 1
S18, Trade, 84978.615, 174, S18, B11, 1
S18, Trade, 84979.385, 171, B00, S18, 1
S18, Trade, 84997.981, 174, S18, B09, 1
S18, Trade, 85010.500, 174, S18, B24, 1
S18, Trade, 85014.519, 173, B04, S18, 1
S18, Trade, 85026.327, 168, B10, S18, 1
S18, Trade, 85041.654, 169, P00, S18, 1
S18, Trade, 85065.577, 165, P00, S18, 1
S18, Trade, 85076.596, 163, S18, B07, 1
S18, Trade, 85100.904, 169, B08, S18, 1
S18, Trade, 85104.481, 170, B22, S18, 1
S18, Trade, 85132.846, 176, S18, B07, 1
S18, Trade, 85137.654, 173, P00, S18, 1
S18, Trade, 85154.269, 174, S18, B06, 1
S18, Trade, 85160.981, 169, B23, S18, 1
S18, Trade, 85174.846, 174, S18, B13, 1
S18, Trade, 85207.019, 165, P00, S18, 1
S18, Trade, 85244.096, 177, S18, B15, 1
S18, Trade, 85249.788, 173, B14, S18, 1
S18, Trade, 85266.712, 172, B02, S18, 1
S18, Trade, 85295.769, 176, B04, S18, 1
S18, Trade, 85319.423, 173, B07, S18, 1
S18, Trade, 85336.462, 168, B20, S18, 1
S18, Trade, 85362.019, 179, S18, B17, 1
S18, Trade, 85370.923, 178, S18, B01, 1
S18, Trade, 85376.942, 166, B07, S18, 1
S18, Trade, 85391.154, 169, B03, S18, 1
S18, Trade, 85404.885, 171, S18, B14, 1
S18, Trade, 85423.808, 173, S18, B13, 1
S18, Trade, 85427.654, 168, B20, S18, 1
S18, Trade, 85437.885, 167, B14, S18, 1
S18, Trade, 85451.250, 180, S18, B13, 1
S18, Trade, 85459.404, 172, B08, S18, 1
S18, Trade, 85479.327, 172, B11, S18, 1
S18, Trade, 85508.288, 167, B21, S18, 1
S18, Trade, 85541.635, 178, B07, S18, 1
S18, Trade, 85549.827, 169, B02, S18, 1
S18, Trade, 85567.538, 168, B23, S18, 1
S18, Trade, 85583.231, 168, S18, B03, 1
S18, Trade, 85593.019, 172, B16, S18, 1
S18, Trade, 85593.577, 168, B24, S18, 1
S18, Trade, 85609.827, 170, B18, S18, 1
S18, Trade, 85615.808, 166, B00, S18, 1
S18, Trade, 85641.231, 169, B02, S18, 1
S18, Trade, 85660.577, 168, B03, S18, 1
S18, Trade, 85672.635, 172, S18, B21, 1
S18, Trade, 85695.827, 155, B05, S18, 1
S18, Trade, 85712.192, 168, S18, B05, 1
S18, Trade, 85714.577, 169, B12, S18, 1
S18, Trade, 85735.519, 174, S18, B19, 1
S18, Trade, 85735.731, 172, B10, S18, 1
S18, Trade, 85746.635, 170, B03, S18, 1
S18, Trade, 85768.654, 172, S18, B20, 1
S18, Trade, 85781.750, 175, S18, B22, 1
S18, Trade, 85792.385, 174, S18, B14, 1
S18, Trade, 85801.346, 176, S18, B22, 1
S18, Trade, 85807.288, 169, B20, S18, 1
S18, Trade, 85832.558, 172, P00, S18, 1
S18, Trade, 85853.596, 164, B05, S18, 1
S18, Trade, 85857.346, 155, B15, S18, 1
S18, Trade, 85870.096, 178, S18, B08, 1
S18, Trade, 85876.981, 171, B14, S18, 1
S18, Trade, 85898.231, 172, P00, S18, 1
S18, Trade, 85924.538, 172, B00, S18, 1
S18, Trade, 85939.077, 168, B03, S18, 1
S18, Trade, 85953.538, 175, S18, B06, 1
S18, Trade, 85970.846, 163, B24, S18, 1
S18, Trade, 85983.750, 176, S18, B21, 1
S18, Trade, 86008.212, 166, B24, S18, 1
S18, Trade, 86030.788, 167, S18, B13, 1
S18, Trade, 86040.077, 160, B24, S18, 1
S18, Trade, 86055.769, 171, S18, B06, 1
S18, Trade, 86067.981, 174, S18, B13, 1
S18, Trade, 86074.346, 171, B23, S18, 1
S18, Trade, 86085.788, 171, B14, S18, 1
S18, Trade, 86094.904, 172, S18, B05, 1
S18, Trade, 86115.788, 166, B08, S18, 1
S18, Trade, 86132.173, 170, S18, B21, 1
S18, Trade, 86148.500, 170, B04, S18, 1
S18, Trade, 86165.942, 171, S18, B09, 1
S18, Trade, 86166.442, 166, B07, S18, 1
S18, Trade, 86183.077, 172, S18, B21, 1
S18, Trade, 86187.404, 171, B05, S18, 1
S18, Trade, 86214.077, 164, B12, S18, 1
S18, Trade, 86233.404, 164, B07, S18, 1
S18, Trade, 86253.423, 173, S18, B21, 1
S18, Trade, 86257.115, 174, S18, B23, 1
S18, Trade, 86267.423, 166, B09, S18, 1
S18, Trade, 86287.962, 178, S18, B19, 1
S18, Trade, 86291.288, 171, B11, S18, 1
S18, Trade, 86303.385, 173, S18, B00, 1
S18, Trade, 86315.788, 177, S18, B12, 1
S18, Trade, 86331.346, 162, B11, S18, 1
S18, Trade, 86343.038, 157, B04, S18, 1
S18, Trade, 86360.692, 163, B09, S18, 1
S18, Trade, 86366.346, 169, S18, B21, 1
S18, Trade, 86380.865, 174, S18, B14, 1
S18, Trade, 86384.077, 175, B12, S18, 1
S19, 100
S19, Trade, 85087.173, 174, S19, B01, 1
S19, Trade, 85103.404, 170, B13, S19, 1
S19, Trade, 85126.962, 167, S19, B21, 1
S19, Trade, 85127.423, 165, P00, S19, 1
S19, Trade, 85141.654, 169, S19, B01, 1
S19, Trade, 85159.692, 173, B24, S19, 1
S19, Trade, 85182.077, 169, B03, S19, 1
S19, Trade, 85199.288, 177, S19, B21, 1
S19, Trade, 85216.615, 169, P00, S19, 1
S19, Trade, 85237.212, 168, B02, S19, 1
S19, Trade, 85259.481, 175, B24, S19, 1
S19, Trade, 85262.769, 175, B09, S19, 1
S19, Trade, 85297.115, 175, P00, S19, 1
S19, Trade, 85308.135, 171, S19, B07, 1
S19, Trade, 85321.000, 175, S19, B00, 1
S19, Trade, 85325.865, 169, S19, B06, 1
S19, Trade, 85333.154, 166, B10, S19, 1
S19, Trade, 85351.750, 174, S19, B16, 1
S19, Trade, 85372.827, 172, B23, S19, 1
S19, Trade, 85375.019, 169, B05, S19, 1
S19, Trade, 85390.846, 171, S19, B23, 1
S19, Trade, 85407.250, 167, B05, S19, 1
S19, Trade, 85432.000, 170, B09, S19, 1
S19, Trade, 85439.923, 171, S19, B10, 1
S19, Trade, 85462.808, 175, S19, B01, 1
S19, Trade, 85466.577, 173, B14, S19, 1
S19, Trade, 85483.404, 168, S19, B13, 1
S19, Trade, 85489.923, 169, B04, S19, 1
S19, Trade, 85498.577, 169, B03, S19, 1
S19, Trade, 85510.250, 169, S19, B11, 1
S19, Trade, 85517.615, 165, B12, S19, 1
S19, Trade, 85532.212, 170, S19, B23, 1
S19, Trade, 85542.788, 174, S19, B11, 1
S19, Trade, 85555.346, 170, S19, B01, 1
S19, Trade, 85564.192, 168, S19, B02, 1
S19, Trade, 85569.385, 168, B14, S19, 1
S19, Trade, 85581.750, 165, S19, B12, 1
S19, Trade, 85587.519, 179, S19, B13, 1
S19, Trade, 85596.904, 168, B08, S19, 1
S19, Trade, 85605.058, 171, S19, B22, 1
S19, Trade, 85620.635, 169, S19, B21, 1
S19, Trade, 85630.038, 171, B04, S19, 1
S19, Trade, 85641.154, 171, S19, B13, 1
S19, Trade, 85659.269, 169, S19, B01, 1
S19, Trade, 85673.500, 170, S19, B09, 1
S19, Trade, 85683.500, 177, S19, B22, 1
S19, Trade, 85687.596, 169, B09, S19, 1
S19, Trade, 85703.712, 173, B21, S19, 1
S19, Trade, 85723.231, 175, S19, B13, 1
S19, Trade, 85732.673, 173, S19, B02, 1
S19, Trade, 85750.346, 173, S19, B01, 1
S19, Trade, 85757.904, 170, B05, S19, 1
S19, Trade, 85779.462, 174, S19, B21, 1
S19, Trade, 85782.385, 164, B04, S19, 1
S19, Trade, 85795.442, 164, B19, S19, 1
S19, Trade, 85819.769, 171, B04, S19, 1
S19, Trade, 85846.019, 171, B21, S19, 1
S19, Trade, 85864.577, 169, B02, S19, 1
S19, Trade, 85881.808, 169, S19, B02, 1
S19, Trade, 85896.500, 172, B10, S19, 1
S19, Trade, 85914.731, 167, S19, B02, 1
S19, Trade, 85926.788, 164, B07, S19, 1
S19, Trade, 85944.346, 169, B12, S19, 1
S19, Trade, 85957.442, 176, S19, B11, 1
S19, Trade, 85969.692, 177, S19, B02, 1
S19, Trade, 85981.673, 175, S19, B15, 1
S19, Trade, 85993.288, 167, B20, S19, 1
S19, Trade, 85994.346, 168, B02, S19, 1
S19, Trade, 86014.096, 169, B07, S19, 1
S19, Trade, 86030.096, 168, S19, B24, 1
S19, Trade, 86035.808, 165, S19, B20, 1
S19, Trade, 86053.558, 171, S19, B23, 1
S19, Trade, 86061.500, 169, B18, S19, 1
S19, Trade, 86076.231, 172, S19, B18, 1
S19, Trade, 86079.096, 159, S19, B01, 1
S19, Trade, 86099.115, 176, S19, B22, 1
S19, Trade, 86117.442, 166, B16, S19, 1
S19, Trade, 86133.250, 163, B08, S19, 1
S19, Trade, 86139.596, 172, S19, B22, 1
S19, Trade, 86151.423, 170, B11, S19, 1
S19, Trade, 86165.038, 172, S19, B22, 1
S19, Trade, 86170.250, 170, B24, S19, 1
S19, Trade, 86186.692, 170, P00, S19, 1
S19, Trade, 86202.942, 172, S19, B01, 1
S19, Trade, 86204.981, 171, B04, S19, 1
S19, Trade, 86232.327, 165, S19, B09, 1
S19, Trade, 86244.385, 170, S19, B11, 1
S19, Trade, 86259.577, 177, S19, B22, 1
S19, Trade, 86267.442, 169, S19, B01, 1
S19, Trade, 86275.481, 175, S19, B01, 1
S19, Trade, 86276.846, 177, S19, B15, 1
S19, Trade, 86293.250, 170, B18, S19, 1
S19, Trade, 86302.135, 169, B07, S19, 1
S19, Trade, 86319.769, 173, B08, S19, 1
S19, Trade, 86330.769, 163, B04, S19, 1
S19, Trade, 86342.865, 164, S19, B08, 1
S19, Trade, 86346.038, 169, B09, S19, 1
S19, Trade, 86384.231, 176, S19, B11, 1
S19, Trade, 86388.154, 171, B23, S19, 1
S19, Trade, 86395.865, 171, B15, S19, 1
S20, 100
S20, Trade, 85260.500, 177, S20, B23, 1
S20, Trade, 85267.115, 173, B24, S20, 1
S20, Trade, 85273.846, 173, S20, B17, 1
S20, Trade, 85292.558, 180, S20, B05, 1
S20, Trade, 85299.038, 177, B20, S20, 1
S20, Trade, 85306.750, 171, B24, S20, 1
S20, Trade, 85313.942, 168, B10, S20, 1
S20, Trade, 85326.442, 168, B18, S20, 1
S20, Trade, 85336.596, 175, S20, B17, 1
S20, Trade, 85348.750, 171, B00, S20, 1
S20, Trade, 85352.288, 171, B14, S20, 1
S20, Trade, 85376.269, 167, B09, S20, 1
S20, Trade, 85402.231, 171, S20, B02, 1
S20, Trade, 85410.327, 173, P00, S20, 1
S20, Trade, 85416.308, 177, S20, B21, 1
S20, Trade, 85425.712, 167, B05, S20, 1
S20, Trade, 85440.846, 166, B22, S20, 1
S20, Trade, 85447.404, 171, S20, B18, 1
S20, Trade, 85472.115, 169, B11, S20, 1
S20, Trade, 85479.442, 170, B04, S20, 1
S20, Trade, 85492.269, 168, B24, S20, 1
S20, Trade, 85502.769, 175, S20, B01, 1
S20, Trade, 85508.481, 166, B11, S20, 1
S20, Trade, 85523.692, 169, S20, B19, 1
S20, Trade, 85534.173, 170, B24, S20, 1
S20, Trade, 85538.731, 174, B08, S20, 1
S20, Trade, 85552.404, 168, B14, S20, 1
S20, Trade, 85558.365, 171, S20, B06, 1
S20, Trade, 85563.462, 165, B24, S20, 1
S20, Trade, 85574.654, 168, S20, B19, 1
S20, Trade, 85585.519, 167, B24, S20, 1
S20, Trade, 85593.423, 169, B18, S20, 1
S20, Trade, 85605.038, 168, B04, S20, 1
S20, Trade, 85619.558, 167, B10, S20, 1
S20, Trade, 85628.923, 171, B08, S20, 1
S20, Trade, 85649.058, 170, S20, B19, 1
S20, Trade, 85662.596, 168, B09, S20, 1
S20, Trade, 85668.731, 174, B20, S20, 1
S20, Trade, 85687.904, 168, B07, S20, 1
S20, Trade, 85700.135, 167, B00, S20, 1
S20, Trade, 85708.769, 167, S20, B06, 1
S20, Trade, 85723.692, 170, S20, B01, 1
S20, Trade, 85735.865, 171, B23, S20, 1
S20, Trade, 85746.000, 169, B04, S20, 1
S20, Trade, 85761.385, 174, B18, S20, 1
S20, Trade, 85783.846, 164, B15, S20, 1
S20, Trade, 85790.942, 169, B04, S20, 1
S20, Trade, 85798.923, 172, B14, S20, 1
S20, Trade, 85805.346, 173, B05, S20, 1
S20, Trade, 85829.135, 175, S20, B12, 1
S20, Trade, 85841.423, 172, B00, S20, 1
S20, Trade, 85872.865, 171, B22, S20, 1
S20, Trade, 85892.538, 175, B08, S20, 1
S20, Trade, 85900.288, 171, B20, S20, 1
S20, Trade, 85906.558, 167, B12, S20, 1
S20, Trade, 85921.038, 165, B04, S20, 1
S20, Trade, 85928.750, 170, B03, S20, 1
S20, Trade, 85933.673, 173, B12, S20, 1
S20, Trade, 85951.635, 166, B14, S20, 1
S20, Trade, 85964.019, 177, S20, B06, 1
S20, Trade, 85966.981, 175, B10, S20, 1
S20, Trade, 85981.462, 169, B24, S20, 1
S20, Trade, 85994.250, 172, S20, B13, 1
S20, Trade, 86013.673, 172, S20, B02, 1
S20, Trade, 86029.135, 168, B04, S20, 1
S20, Trade, 86040.462, 167, S20, B21, 1
S20, Trade, 86050.558, 168, B01, S20, 1
S20, Trade, 86053.942, 167, B11, S20, 1
S20, Trade, 86065.577, 168, B18, S20, 1
S20, Trade, 86076.462, 170, B02, S20, 1
S20, Trade, 86088.769, 167, B00, S20, 1
S20, Trade, 86103.750, 170, B04, S20, 1
S20, Trade, 86109.865, 172, P00, S20, 1
S20, Trade, 86116.385, 167, B03, S20, 1
S20, Trade, 86130.808, 169, B19, S20, 1
S20, Trade, 86142.769, 168, B03, S20, 1
S20, Trade, 86150.077, 173, S20, B12, 1
S20, Trade, 86161.481, 172, S20, B23, 1
S20, Trade, 86168.981, 167, B04, S20, 1
S20, Trade, 86182.423, 171, S20, B14, 1
S20, Trade, 86191.327, 172, B04, S20, 1
S20, Trade, 86196.731, 164, B07, S20, 1
S20, Trade, 86217.731, 176, S20, B18, 1
S20, Trade, 86218.788, 174, B24, S20, 1
S20, Trade, 86228.904, 162, B11, S20, 1
S20, Trade, 86239.731, 169, S20, B03, 1
S20, Trade, 86250.135, 167, B23, S20, 1
S20, Trade, 86262.423, 166, B16, S20, 1
S20, Trade, 86270.981, 171, B07, S20, 1
S20, Trade, 86279.154, 171, S20, B04, 1
S20, Trade, 86289.519, 174, B20, S20, 1
S20, Trade, 86295.981, 170, B00, S20, 1
S20, Trade, 86308.750, 171, B03, S20, 1
S20, Trade, 86332.962, 159, B10, S20, 1
S20, Trade, 86341.058, 160, B08, S20, 1
S20, Trade, 86350.077, 185, B12, S20, 1
S20, Trade, 86360.192, 175, S20, B03, 1
S20, Trade, 86364.962, 166, B05, S20, 1
S20, Trade, 86376.519, 167, B09, S20, 1
S20, Trade, 86391.577, 173, S20, B00, 1
S21, 100
S21, Trade, 85213.865, 172, S21, B23, 1
S21, Trade, 85221.077, 174, S21, B19, 1
