B00, 100
B00, Trade, 84930.135, 105, P01, B00, 1
B15, Trade, 86122.423, 102, S14, B15, 1
B15, Trade, 86127.692, 103, S17, B15, 1
B15, Trade, 86152.962, 101, S12, B15, 1
B15, Trade, 86158.212, 101, S22, B15, 1
B15, Trade, 86172.808, 97, S03, B15, 1
B15, Trade, 86195.577, 104, S22, B15, 1
B15, Trade, 86202.231, 104, S16, B15, 1
B15, Trade, 86225.308, 96, B15, S04, 1
B15, Trade, 86225.827, 98, S02, B15, 1
B15, Trade, 86245.731, 94, B15, S08, 1
B15, Trade, 86252.827, 105, S18, B15, 1
B15, Trade, 86262.692, 99, S11, B15, 1
B15, Trade, 86268.942, 105, S02, B15, 1
B15, Trade, 86285.058, 101, S04, B15, 1
B15, Trade, 86302.692, 97, S19, B15, 1
B15, Trade, 86312.269, 98, S14, B15, 1
B15, Trade, 86321.154, 106, S02, B15, 1
B15, Trade, 86331.058, 106, S12, B15, 1
B15, Trade, 86340.827, 95, S24, B15, 1
B15, Trade, 86350.135, 96, S01, B15, 1
B15, Trade, 86363.462, 98, S08, B15, 1
B15, Trade, 86380.154, 99, S09, B15, 1
B15, Trade, 86391.923, 95, B15, S10, 1
B16, 100
B16, Trade, 85213.538, 112, S15, B16, 1
B16, Trade, 85227.577, 113, S02, B16, 1
B16, Trade, 85242.827, 103, B16, S19, 1
B16, Trade, 85250.135, 104, S04, B16, 1
B16, Trade, 85260.077, 111, S21, B16, 1
B16, Trade, 85262.538, 106, B16, S13, 1
B16, Trade, 85276.365, 107, B16, S23, 1
B16, Trade, 85282.942, 107, S08, B16, 1
B16, Trade, 85303.885, 117, S09, B16, 1
B16, Trade, 85313.346, 112, S05, B16, 1
B16, Trade, 85324.654, 108, S03, B16, 1
B16, Trade, 85339.808, 105, B16, S17, 1
B16, Trade, 85360.038, 105, S09, B16, 1
B16, Trade, 85372.000, 115, S10, B16, 1
B16, Trade, 85377.423, 103, B16, S15, 1
B16, Trade, 85382.712, 112, S11, B16, 1
B16, Trade, 85403.038, 108, B16, S13, 1
B16, Trade, 85417.346, 101, B16, S18, 1
B16, Trade, 85419.077, 103, B16, S22, 1
B16, Trade, 85426.808, 110, S11, B16, 1
B16, Trade, 85440.769, 108, S14, B16, 1
B16, Trade, 85456.904, 112, B16, S18, 1
B16, Trade, 85475.192, 106, B16, S10, 1
B16, Trade, 85478.731, 106, S04, B16, 1
B16, Trade, 85492.288, 105, B16, S01, 1
B16, Trade, 85516.154, 102, B16, S15, 1
B16, Trade, 85520.827, 111, S05, B16, 1
B16, Trade, 85524.385, 107, S09, B16, 1
B16, Trade, 85539.173, 109, S21, B16, 1
B16, Trade, 85551.019, 102, S02, B16, 1
B16, Trade, 85565.192, 110, B16, S13, 1
B16, Trade, 85580.135, 109, S00, B16, 1
B16, Trade, 85589.173, 106, P01, B16, 1
B16, Trade, 85599.788, 108, B16, S21, 1
B16, Trade, 85611.788, 108, S00, B16, 1
B16, Trade, 85622.404, 107, S01, B16, 1
B16, Trade, 85629.346, 109, S21, B16, 1
B16, Trade, 85643.288, 111, S14, B16, 1
B16, Trade, 85649.962, 104, B16, S18, 1
B16, Trade, 85663.019, 109, S04, B16, 1
B16, Trade, 85667.788, 110, S19, B16, 1
B16, Trade, 85682.288, 106, S16, B16, 1
B16, Trade, 85689.846, 115, S18, B16, 1
B16, Trade, 85700.769, 104, B16, S17, 1
B16, Trade, 85703.038, 106, S04, B16, 1
B16, Trade, 85729.385, 110, S12, B16, 1
B16, Trade, 85750.038, 109, S09, B16, 1
B16, Trade, 85765.981, 105, B16, S13, 1
B16, Trade, 85771.404, 95, S03, B16, 1
B16, Trade, 85792.769, 112, S05, B16, 1
B16, Trade, 85805.308, 102, B16, S01, 1
B16, Trade, 85811.346, 104, S00, B16, 1
B16, Trade, 85814.231, 98, B16, S03, 1
B16, Trade, 85828.788, 104, S11, B16, 1
B16, Trade, 85834.212, 103, S18, B16, 1
B16, Trade, 85847.962, 101, S11, B16, 1
B16, Trade, 85854.135, 99, S24, B16, 1
B16, Trade, 85864.308, 102, S11, B16, 1
B16, Trade, 85873.577, 105, S23, B16, 1
B16, Trade, 85889.769, 97, S02, B16, 1
B16, Trade, 85899.308, 99, S00, B16, 1
B16, Trade, 85912.250, 106, S09, B16, 1
B16, Trade, 85926.019, 102, P01, B16, 1
B16, Trade, 85935.250, 97, S02, B16, 1
B16, Trade, 85949.673, 99, S18, B16, 1
B16, Trade, 85959.154, 108, S11, B16, 1
B16, Trade, 85979.192, 107, S07, B16, 1
B16, Trade, 85994.096, 101, S22, B16, 1
B16, Trade, 85995.038, 100, S12, B16, 1
B16, Trade, 86018.038, 99, B16, S04, 1
B16, Trade, 86021.385, 85, S17, B16, 1
B16, Trade, 86063.942, 101, S15, B16, 1
B16, Trade, 86073.654, 91, B16, S05, 1
B16, Trade, 86077.096, 102, S10, B16, 1
B16, Trade, 86108.346, 99, B16, S14, 1
B16, Trade, 86121.212, 100, S11, B16, 1
B16, Trade, 86136.538, 96, B16, S19, 1
B16, Trade, 86139.731, 99, B16, S06, 1
B16, Trade, 86151.135, 105, S08, B16, 1
B16, Trade, 86164.212, 98, S17, B16, 1
B16, Trade, 86181.904, 95, S23, B16, 1
B16, Trade, 86194.731, 104, S15, B16, 1
B16, Trade, 86206.731, 107, S23, B16, 1
B16, Trade, 86224.750, 97, B16, S23, 1
B16, Trade, 86233.173, 96, S10, B16, 1
B16, Trade, 86242.962, 99, S07, B16, 1
B16, Trade, 86251.404, 105, S01, B16, 1
B16, Trade, 86265.981, 104, S01, B16, 1
B16, Trade, 86277.962, 99, S24, B16, 1
B16, Trade, 86297.077, 95, B16, S16, 1
B16, Trade, 86306.404, 100, S01, B16, 1
B16, Trade, 86323.115, 105, B16, S22, 1
B16, Trade, 86324.885, 106, S03, B16, 1
B16, Trade, 86336.615, 100, S19, B16, 1
B16, Trade, 86350.769, 100, S08, B16, 1
B16, Trade, 86365.827, 95, B16, S09, 1
B16, Trade, 86370.231, 99, S11, B16, 1
B16, Trade, 86377.981, 100, P01, B16, 1
B16, Trade, 86398.231, 93, B16, S10, 1
B16, Trade, 86399.808, 96, S07, B16, 1
B17, 100
B17, Trade, 84920.269, 105, B17, S07, 1
B17, Trade, 84930.558, 100, B17, S06, 1
B17, Trade, 84951.115, 108, S24, B17, 1
B17, Trade, 84962.269, 105, B17, S01, 1
B17, Trade, 84971.827, 109, P01, B17, 1
B17, Trade, 84986.077, 106, B17, S00, 1
B17, Trade, 85003.000, 109, S07, B17, 1
B17, Trade, 85007.231, 108, B17, S16, 1
B17, Trade, 85027.385, 105, B17, S22, 1
B17, Trade, 85036.923, 113, S02, B17, 1
B17, Trade, 85057.865, 105, S13, B17, 1
B17, Trade, 85073.058, 105, S23, B17, 1
B17, Trade, 85092.750, 105, B17, S24, 1
B17, Trade, 85129.692, 100, B17, S15, 1
B17, Trade, 85134.481, 106, P01, B17, 1
B17, Trade, 85150.769, 103, B17, S00, 1
B17, Trade, 85153.481, 117, S03, B17, 1
B17, Trade, 85182.731, 113, S21, B17, 1
B17, Trade, 85217.173, 109, S09, B17, 1
B17, Trade, 85225.231, 111, B17, S17, 1
B17, Trade, 85266.981, 108, S23, B17, 1
B17, Trade, 85289.212, 111, S13, B17, 1
B17, Trade, 85303.846, 109, B17, S16, 1
B17, Trade, 85319.500, 102, B17, S04, 1
B17, Trade, 85320.250, 109, S08, B17, 1
B17, Trade, 85325.385, 101, B17, S24, 1
B17, Trade, 85343.596, 107, S11, B17, 1
B17, Trade, 85362.481, 108, B17, S19, 1
B17, Trade, 85375.173, 109, B17, S03, 1
B17, Trade, 85421.135, 101, B17, S16, 1
B17, Trade, 85424.115, 106, S24, B17, 1
B17, Trade, 85433.019, 105, S01, B17, 1
B17, Trade, 85463.231, 107, B17, S12, 1
B17, Trade, 85467.481, 103, S00, B17, 1
B17, Trade, 85478.769, 105, B17, S15, 1
B17, Trade, 85500.423, 108, P01, B17, 1
B17, Trade, 85515.808, 103, B17, S23, 1
B17, Trade, 85518.288, 106, S02, B17, 1
B17, Trade, 85537.615, 105, S23, B17, 1
B17, Trade, 85545.577, 108, B17, S10, 1
B17, Trade, 85556.808, 103, B17, S21, 1
B17, Trade, 85571.865, 116, S09, B17, 1
B17, Trade, 85597.923, 110, B17, S07, 1
B17, Trade, 85611.442, 107, S02, B17, 1
B17, Trade, 85614.942, 110, S00, B17, 1
B17, Trade, 85632.231, 109, S15, B17, 1
B17, Trade, 85641.212, 98, B17, S10, 1
B17, Trade, 85651.192, 104, B17, S19, 1
B17, Trade, 85657.115, 107, B17, S18, 1
B17, Trade, 85671.019, 108, S21, B17, 1
B17, Trade, 85690.731, 110, B17, S10, 1
B17, Trade, 85712.135, 110, P01, B17, 1
B17, Trade, 85725.000, 108, B17, S04, 1
B17, Trade, 85734.385, 108, P01, B17, 1
B17, Trade, 85752.827, 114, S13, B17, 1
B17, Trade, 85762.750, 106, B17, S08, 1
B17, Trade, 85774.346, 109, S21, B17, 1
B17, Trade, 85792.269, 104, B17, S17, 1
B17, Trade, 85804.500, 105, S16, B17, 1
B17, Trade, 85819.635, 102, S04, B17, 1
B17, Trade, 85835.846, 100, B17, S08, 1
B17, Trade, 85843.154, 104, S01, B17, 1
B17, Trade, 85856.058, 92, B17, S10, 1
B17, Trade, 85869.962, 99, B17, S19, 1
B17, Trade, 85885.808, 98, B17, S10, 1
B17, Trade, 85889.500, 97, S01, B17, 1
B17, Trade, 85902.942, 105, S06, B17, 1
B17, Trade, 85917.442, 102, B17, S13, 1
B17, Trade, 85936.462, 93, B17, S09, 1
B17, Trade, 85946.788, 96, B17, S15, 1
B17, Trade, 85957.519, 101, S15, B17, 1
B17, Trade, 85988.192, 101, S05, B17, 1
B17, Trade, 86003.885, 98, B17, S04, 1
B17, Trade, 86010.885, 114, B17, S13, 1
B17, Trade, 86021.519, 95, S23, B17, 1
B17, Trade, 86053.442, 101, B17, S03, 1
B17, Trade, 86063.615, 100, S13, B17, 1
B17, Trade, 86094.519, 95, B17, S08, 1
B17, Trade, 86102.827, 103, S02, B17, 1
B17, Trade, 86106.923, 95, B17, S10, 1
B17, Trade, 86117.635, 103, S00, B17, 1
B17, Trade, 86133.385, 100, B17, S13, 1
B17, Trade, 86137.942, 101, P01, B17, 1
B17, Trade, 86166.269, 103, S11, B17, 1
B17, Trade, 86188.942, 107, S08, B17, 1
B17, Trade, 86201.423, 100, B17, S19, 1
B17, Trade, 86206.192, 106, B17, S14, 1
B17, Trade, 86227.423, 93, B17, S20, 1
B17, Trade, 86228.981, 97, S16, B17, 1
B17, Trade, 86251.288, 98, B17, S00, 1
B17, Trade, 86267.673, 101, B17, S10, 1
B17, Trade, 86276.308, 104, S22, B17, 1
B17, Trade, 86289.692, 100, B17, S04, 1
B17, Trade, 86298.365, 95, S09, B17, 1
B17, Trade, 86311.115, 95, B17, S04, 1
B17, Trade, 86317.096, 101, S07, B17, 1
B17, Trade, 86329.404, 95, B17, S08, 1
B17, Trade, 86349.212, 94, B17, S16, 1
B17, Trade, 86363.750, 98, S23, B17, 1
B17, Trade, 86377.096, 100, S12, B17, 1
B18, 100
B18, Trade, 85187.058, 111, B18, S08, 1
B18, Trade, 85201.673, 111, S09, B18, 1
B18, Trade, 85209.173, 106, S00, B18, 1
B18, Trade, 85213.500, 108, S18, B18, 1
B18, Trade, 85240.731, 109, P01, B18, 1
B18, Trade, 85252.904, 101, B18, S12, 1
B18, Trade, 85262.865, 111, S24, B18, 1
B18, Trade, 85270.731, 108, S22, B18, 1
B18, Trade, 85278.654, 106, B18, S16, 1
B18, Trade, 85290.577, 111, S00, B18, 1
B18, Trade, 85293.058, 102, S18, B18, 1
B18, Trade, 85309.192, 115, B18, S13, 1
B18, Trade, 85320.269, 113, S10, B18, 1
B18, Trade, 85337.635, 103, S09, B18, 1
B18, Trade, 85346.558, 108, P01, B18, 1
B18, Trade, 85356.231, 110, S03, B18, 1
B18, Trade, 85368.635, 111, S18, B18, 1
B18, Trade, 85381.346, 108, S14, B18, 1
B18, Trade, 85390.769, 108, S24, B18, 1
B18, Trade, 85402.827, 111, S02, B18, 1
B18, Trade, 85421.577, 108, S09, B18, 1
B18, Trade, 85430.173, 108, S01, B18, 1
B18, Trade, 85436.673, 105, S03, B18, 1
B18, Trade, 85461.269, 115, S11, B18, 1
B18, Trade, 85470.654, 110, B18, S16, 1
B18, Trade, 85500.596, 110, S05, B18, 1
B18, Trade, 85510.346, 103, P01, B18, 1
B18, Trade, 85529.154, 100, B18, S05, 1
B18, Trade, 85533.769, 109, S16, B18, 1
B18, Trade, 85538.192, 105, S07, B18, 1
B18, Trade, 85552.500, 102, S16, B18, 1
B18, Trade, 85560.808, 112, S01, B18, 1
B18, Trade, 85566.923, 113, P01, B18, 1
B18, Trade, 85574.788, 109, S03, B18, 1
B18, Trade, 85592.077, 108, S08, B18, 1
B18, Trade, 85601.865, 107, B18, S00, 1
B18, Trade, 85625.327, 104, B18, S07, 1
B18, Trade, 85634.654, 105, B18, S21, 1
B18, Trade, 85641.000, 101, S17, B18, 1
B18, Trade, 85648.615, 112, B18, S24, 1
B18, Trade, 85656.058, 108, S02, B18, 1
B18, Trade, 85664.250, 111, S10, B18, 1
B18, Trade, 85680.135, 110, S03, B18, 1
B18, Trade, 85684.673, 104, B18, S21, 1
B18, Trade, 85704.135, 107, S23, B18, 1
B18, Trade, 85729.673, 112, S19, B18, 1
B18, Trade, 85746.731, 106, B18, S22, 1
B18, Trade, 85759.327, 106, B18, S10, 1
B18, Trade, 85763.212, 109, S11, B18, 1
B18, Trade, 85764.865, 106, S22, B18, 1
B18, Trade, 85806.404, 100, B18, S21, 1
B18, Trade, 85818.865, 98, B18, S14, 1
B18, Trade, 85831.538, 100, S07, B18, 1
B18, Trade, 85834.962, 102, B18, S02, 1
B18, Trade, 85850.038, 103, S12, B18, 1
B18, Trade, 85870.096, 104, S16, B18, 1
B18, Trade, 85877.808, 101, S09, B18, 1
B18, Trade, 85884.596, 107, S11, B18, 1
B18, Trade, 85904.250, 99, B18, S10, 1
B18, Trade, 85908.885, 103, S07, B18, 1
B18, Trade, 85916.038, 103, P01, B18, 1
B18, Trade, 85932.058, 93, B18, S05, 1
B18, Trade, 85941.962, 95, S17, B18, 1
B18, Trade, 85954.308, 106, S05, B18, 1
B18, Trade, 85969.115, 103, S14, B18, 1
B18, Trade, 85977.058, 102, S16, B18, 1
B18, Trade, 85990.385, 105, S23, B18, 1
B18, Trade, 86001.750, 106, S15, B18, 1
B18, Trade, 86007.115, 119, B18, S06, 1
B18, Trade, 86022.058, 95, S07, B18, 1
B18, Trade, 86036.058, 105, S21, B18, 1
B18, Trade, 86042.731, 105, S07, B18, 1
B18, Trade, 86048.038, 103, S02, B18, 1
B18, Trade, 86057.596, 99, S04, B18, 1
B18, Trade, 86072.654, 102, S07, B18, 1
B18, Trade, 86081.019, 107, S24, B18, 1
B18, Trade, 86104.712, 99, B18, S20, 1
B18, Trade, 86111.596, 98, S00, B18, 1
B18, Trade, 86117.000, 102, S21, B18, 1
B18, Trade, 86134.462, 103, S12, B18, 1
B18, Trade, 86146.231, 100, S16, B18, 1
B18, Trade, 86156.173, 98, B18, S00, 1
B18, Trade, 86171.923, 95, P01, B18, 1
B18, Trade, 86180.077, 95, S08, B18, 1
B18, Trade, 86189.788, 104, S24, B18, 1
B18, Trade, 86199.788, 102, P01, B18, 1
B18, Trade, 86207.615, 102, S00, B18, 1
B18, Trade, 86216.365, 97, S23, B18, 1
B18, Trade, 86239.404, 106, S11, B18, 1
B18, Trade, 86257.923, 99, S07, B18, 1
B18, Trade, 86268.577, 103, S08, B18, 1
B18, Trade, 86282.615, 96, S07, B18, 1
B18, Trade, 86301.038, 100, S21, B18, 1
B18, Trade, 86313.462, 104, S21, B18, 1
B18, Trade, 86322.712, 101, B18, S16, 1
B18, Trade, 86343.250, 96, S12, B18, 1
B18, Trade, 86357.827, 105, S23, B18, 1
B18, Trade, 86369.808, 98, B18, S08, 1
B18, Trade, 86381.038, 104, S23, B18, 1
B18, Trade, 86392.731, 95, B18, S05, 1
B19, 100
B19, Trade, 85155.019, 107, B19, S22, 1
B19, Trade, 85166.173, 104, S17, B19, 1
B19, Trade, 85190.038, 113, S01, B19, 1
B19, Trade, 85196.442, 103, B19, S21, 1
B19, Trade, 85204.654, 104, B19, S17, 1
B19, Trade, 85221.788, 112, S16, B19, 1
B19, Trade, 85231.327, 111, B19, S03, 1
B19, Trade, 85239.519, 105, B19, S02, 1
B19, Trade, 85251.577, 102, B19, S15, 1
B19, Trade, 85254.865, 105, B19, S16, 1
B19, Trade, 85287.154, 108, S24, B19, 1
B19, Trade, 85303.423, 108, B19, S05, 1
B19, Trade, 85307.692, 117, B19, S03, 1
B19, Trade, 85314.788, 105, B19, S13, 1
B19, Trade, 85330.192, 100, S10, B19, 1
B19, Trade, 85341.404, 105, B19, S05, 1
B19, Trade, 85371.731, 103, B19, S05, 1
B19, Trade, 85380.231, 105, B19, S05, 1
B19, Trade, 85384.423, 109, B19, S10, 1
B19, Trade, 85396.192, 109, B19, S16, 1
B19, Trade, 85412.404, 103, B19, S19, 1
B19, Trade, 85423.192, 103, B19, S15, 1
B19, Trade, 85435.519, 103, B19, S23, 1
B19, Trade, 85448.827, 110, B19, S05, 1
B19, Trade, 85456.615, 113, S14, B19, 1
B19, Trade, 85465.865, 101, B19, S19, 1
B19, Trade, 85489.692, 105, P01, B19, 1
B19, Trade, 85510.038, 102, B19, S14, 1
B19, Trade, 85518.192, 104, B19, S01, 1
B19, Trade, 85526.635, 103, B19, S20, 1
B19, Trade, 85550.462, 98, B19, S19, 1
B19, Trade, 85561.115, 112, B19, S12, 1
B19, Trade, 85574.577, 109, B19, S21, 1
B19, Trade, 85575.288, 108, S17, B19, 1
B19, Trade, 85590.269, 105, B19, S10, 1
B19, Trade, 85595.538, 104, B19, S01, 1
B19, Trade, 85607.673, 111, S11, B19, 1
B19, Trade, 85640.865, 99, B19, S08, 1
B19, Trade, 85643.923, 108, B19, S14, 1
B19, Trade, 85656.269, 104, B19, S21, 1
B19, Trade, 85669.692, 107, B19, S17, 1
B19, Trade, 85684.558, 104, B19, S22, 1
B19, Trade, 85689.423, 111, B19, S04, 1
B19, Trade, 85699.019, 109, B19, S02, 1
B19, Trade, 85712.058, 109, S04, B19, 1
B19, Trade, 85722.442, 111, B19, S02, 1
B19, Trade, 85760.923, 110, B19, S24, 1
B19, Trade, 85773.019, 100, B19, S01, 1
B19, Trade, 85794.712, 105, B19, S11, 1
B19, Trade, 85810.962, 101, B19, S12, 1
B19, Trade, 85818.173, 97, B19, S11, 1
B19, Trade, 85831.635, 97, B19, S22, 1
B19, Trade, 85848.692, 100, B19, S18, 1
B19, Trade, 85869.942, 100, B19, S06, 1
B19, Trade, 85881.327, 99, B19, S24, 1
B19, Trade, 85886.788, 99, B19, S05, 1
B19, Trade, 85894.769, 99, B19, S14, 1
B19, Trade, 85911.346, 103, B19, S20, 1
B19, Trade, 85924.923, 97, B19, S15, 1
B19, Trade, 85928.923, 96, B19, S19, 1
B19, Trade, 85940.423, 94, S20, B19, 1
B19, Trade, 85948.865, 96, B19, S10, 1
B19, Trade, 85958.500, 100, B19, S24, 1
B19, Trade, 85971.404, 99, B19, S00, 1
B19, Trade, 85977.538, 101, B19, S01, 1
B19, Trade, 85989.096, 97, B19, S11, 1
B19, Trade, 85998.769, 95, B19, S00, 1
B19, Trade, 86015.462, 104, B19, S16, 1
B19, Trade, 86025.904, 98, S24, B19, 1
B19, Trade, 86039.154, 98, B19, S06, 1
B19, Trade, 86045.635, 101, S01, B19, 1
B19, Trade, 86055.135, 98, B19, S14, 1
B19, Trade, 86066.769, 103, B19, S19, 1
B19, Trade, 86080.250, 90, B19, S08, 1
B19, Trade, 86088.596, 108, S02, B19, 1
B19, Trade, 86108.865, 96, B19, S24, 1
B19, Trade, 86124.615, 101, S09, B19, 1
B19, Trade, 86127.635, 102, B19, S11, 1
B19, Trade, 86138.596, 100, B19, S05, 1
B19, Trade, 86153.077, 101, P01, B19, 1
B19, Trade, 86166.058, 97, B19, S14, 1
B19, Trade, 86176.500, 95, B19, S24, 1
B19, Trade, 86187.481, 107, B19, S00, 1
B19, Trade, 86205.712, 100, B19, S08, 1
B19, Trade, 86208.558, 97, B19, S14, 1
B19, Trade, 86217.385, 96, B19, S10, 1
B19, Trade, 86229.288, 94, B19, S12, 1
B19, Trade, 86241.038, 100, B19, S04, 1
B19, Trade, 86254.750, 104, B19, S03, 1
B19, Trade, 86277.154, 95, B19, S15, 1
B19, Trade, 86294.231, 97, B19, S13, 1
B19, Trade, 86304.481, 96, B19, S22, 1
B19, Trade, 86308.962, 96, B19, S10, 1
B19, Trade, 86321.923, 105, B19, S07, 1
B19, Trade, 86343.673, 95, B19, S18, 1
B19, Trade, 86352.923, 99, B19, S06, 1
B19, Trade, 86356.808, 103, B19, S13, 1
B19, Trade, 86371.846, 98, B19, S15, 1
B19, Trade, 86382.788, 99, B19, S13, 1
B19, Trade, 86396.173, 96, S16, B19, 1
B20, 100
B20, Trade, 84995.173, 107, B20, S15, 1
B20, Trade, 85019.846, 109, S08, B20, 1
B20, Trade, 85030.288, 106, B20, S24, 1
B20, Trade, 85043.558, 110, B20, S21, 1
B20, Trade, 85050.885, 105, B20, S08, 1
B20, Trade, 85059.173, 107, B20, S05, 1
B20, Trade, 85075.577, 99, B20, S00, 1
B20, Trade, 85089.654, 115, S23, B20, 1
B20, Trade, 85106.404, 124, S03, B20, 1
B20, Trade, 85118.673, 106, B20, S12, 1
B20, Trade, 85127.019, 105, B20, S19, 1
B20, Trade, 85133.404, 105, S14, B20, 1
B20, Trade, 85161.750, 110, S11, B20, 1
B20, Trade, 85178.346, 105, B20, S14, 1
B20, Trade, 85188.462, 113, S02, B20, 1
B20, Trade, 85203.827, 108, S24, B20, 1
B20, Trade, 85215.154, 111, B20, S21, 1
B20, Trade, 85239.788, 104, B20, S00, 1
B20, Trade, 85251.615, 104, S12, B20, 1
B20, Trade, 85266.019, 104, B20, S03, 1
B20, Trade, 85275.365, 108, S02, B20, 1
B20, Trade, 85292.885, 100, B20, S16, 1
B20, Trade, 85302.769, 109, S01, B20, 1
B20, Trade, 85317.250, 103, B20, S07, 1
B20, Trade, 85327.442, 106, S00, B20, 1
B20, Trade, 85344.519, 105, B20, S10, 1
B20, Trade, 85350.385, 107, S01, B20, 1
B20, Trade, 85360.981, 104, B20, S11, 1
B20, Trade, 85364.423, 108, B20, S06, 1
B20, Trade, 85382.231, 106, B20, S18, 1
B20, Trade, 85390.327, 102, S11, B20, 1
B20, Trade, 85414.923, 102, B20, S10, 1
B20, Trade, 85419.519, 105, S11, B20, 1
B20, Trade, 85431.635, 105, B20, S05, 1
B20, Trade, 85458.577, 117, S11, B20, 1
B20, Trade, 85473.154, 109, B20, S24, 1
B20, Trade, 85479.865, 103, B20, S05, 1
B20, Trade, 85485.692, 110, S23, B20, 1
B20, Trade, 85496.692, 104, B20, S24, 1
B20, Trade, 85515.327, 104, B20, S03, 1
B20, Trade, 85522.712, 108, S04, B20, 1
B20, Trade, 85537.942, 104, B20, S12, 1
B20, Trade, 85546.058, 110, S23, B20, 1
B20, Trade, 85554.904, 99, B20, S18, 1
B20, Trade, 85570.135, 112, S16, B20, 1
B20, Trade, 85582.962, 109, B20, S13, 1
B20, Trade, 85615.981, 109, S17, B20, 1
B20, Trade, 85636.442, 105, B20, S23, 1
B20, Trade, 85642.500, 111, S03, B20, 1
B20, Trade, 85652.750, 110, P01, B20, 1
B20, Trade, 85677.615, 102, B20, S10, 1
B20, Trade, 85679.250, 106, S24, B20, 1
B20, Trade, 85694.519, 107, B20, S00, 1
B20, Trade, 85716.038, 98, B20, S22, 1
B20, Trade, 85717.865, 105, S20, B20, 1
B20, Trade, 85736.096, 110, S24, B20, 1
B20, Trade, 85757.019, 115, S23, B20, 1
B20, Trade, 85769.000, 106, P01, B20, 1
B20, Trade, 85785.788, 104, B20, S08, 1
B20, Trade, 85795.135, 104, B20, S10, 1
B20, Trade, 85803.038, 104, B20, S15, 1
B20, Trade, 85830.712, 100, S16, B20, 1
B20, Trade, 85854.788, 94, B20, S13, 1
B20, Trade, 85856.577, 101, S08, B20, 1
B20, Trade, 85882.981, 96, B20, S05, 1
B20, Trade, 85919.192, 106, S14, B20, 1
B20, Trade, 85924.538, 102, S11, B20, 1
B20, Trade, 85933.212, 97, S03, B20, 1
B20, Trade, 85951.673, 98, B20, S03, 1
B20, Trade, 85954.673, 91, B20, S13, 1
B20, Trade, 85966.327, 106, S02, B20, 1
B20, Trade, 85992.327, 103, S07, B20, 1
B20, Trade, 85999.115, 100, S01, B20, 1
B20, Trade, 86012.269, 108, B20, S09, 1
B20, Trade, 86015.288, 104, S12, B20, 1
B20, Trade, 86032.519, 99, S04, B20, 1
B20, Trade, 86049.615, 104, S10, B20, 1
B20, Trade, 86069.442, 102, B20, S23, 1
B20, Trade, 86084.269, 101, B20, S18, 1
B20, Trade, 86090.962, 107, P01, B20, 1
B20, Trade, 86100.058, 103, B20, S01, 1
B20, Trade, 86111.538, 96, B20, S19, 1
B20, Trade, 86122.596, 102, S16, B20, 1
B20, Trade, 86128.538, 102, B20, S04, 1
B20, Trade, 86152.519, 103, S23, B20, 1
B20, Trade, 86168.885, 94, B20, S09, 1
B20, Trade, 86169.904, 95, S02, B20, 1
B20, Trade, 86197.827, 101, S09, B20, 1
B20, Trade, 86222.212, 101, S17, B20, 1
B20, Trade, 86240.942, 101, B20, S17, 1
B20, Trade, 86250.596, 103, S00, B20, 1
B20, Trade, 86264.250, 97, B20, S05, 1
B20, Trade, 86278.058, 94, B20, S14, 1
B20, Trade, 86292.865, 103, S19, B20, 1
B20, Trade, 86310.596, 94, B20, S08, 1
B20, Trade, 86331.442, 107, S02, B20, 1
B20, Trade, 86353.212, 103, S15, B20, 1
B20, Trade, 86371.788, 97, B20, S18, 1
B20, Trade, 86383.731, 107, S07, B20, 1
B20, Trade, 86396.250, 94, B20, S03, 1
B21, 100
B21, Trade, 84876.731, 104, B21, S15, 1
B21, Trade, 84889.500, 104, B21, S18, 1
B21, Trade, 84904.615, 106, B21, S16, 1
B21, Trade, 84906.385, 106, S23, B21, 1
B21, Trade, 84916.942, 108, B21, S19, 1
B21, Trade, 84932.058, 108, S16, B21, 1
B21, Trade, 84947.212, 107, B21, S08, 1
B21, Trade, 84963.346, 111, S02, B21, 1
B21, Trade, 85001.519, 109, S18, B21, 1
B21, Trade, 85015.115, 108, B21, S06, 1
B21, Trade, 85021.442, 110, S24, B21, 1
B21, Trade, 85044.885, 109, B21, S18, 1
B21, Trade, 85074.365, 102, B21, S20, 1
B21, Trade, 85103.423, 116, S14, B21, 1
B21, Trade, 85128.827, 114, S22, B21, 1
B21, Trade, 85136.596, 104, B21, S03, 1
B21, Trade, 85148.962, 108, B21, S08, 1
B21, Trade, 85156.596, 106, B21, S03, 1
B21, Trade, 85174.288, 106, B21, S03, 1
B21, Trade, 85193.596, 101, B21, S01, 1
B21, Trade, 85197.673, 108, S15, B21, 1
B21, Trade, 85212.615, 103, B21, S16, 1
B21, Trade, 85220.423, 110, B21, S04, 1
B21, Trade, 85241.923, 104, B21, S17, 1
B21, Trade, 85259.865, 106, S01, B21, 1
B21, Trade, 85290.250, 112, S09, B21, 1
B21, Trade, 85306.423, 114, S00, B21, 1
B21, Trade, 85315.538, 105, S07, B21, 1
B21, Trade, 85362.654, 111, S21, B21, 1
B21, Trade, 85364.404, 110, S00, B21, 1
B21, Trade, 85387.327, 112, S03, B21, 1
B21, Trade, 85405.577, 108, B21, S20, 1
B21, Trade, 85411.058, 106, S02, B21, 1
B21, Trade, 85425.288, 110, S05, B21, 1
