B00, 100
B00, Trade, 85262.077, 169, P01, B00, 1
B17, Trade, 86378.788, 168, B17, S24, 1
B18, 100
B18, Trade, 85090.538, 165, S19, B18, 1
B18, Trade, 85096.327, 169, S07, B18, 1
B18, Trade, 85103.365, 160, S20, B18, 1
B18, Trade, 85114.135, 166, S09, B18, 1
B18, Trade, 85124.500, 164, B18, S12, 1
B18, Trade, 85135.058, 169, S09, B18, 1
B18, Trade, 85155.038, 166, S05, B18, 1
B18, Trade, 85186.481, 167, S19, B18, 1
B18, Trade, 85211.385, 168, S21, B18, 1
B18, Trade, 85236.538, 162, B18, S06, 1
B18, Trade, 85258.000, 169, B18, S09, 1
B18, Trade, 85270.673, 168, S18, B18, 1
B18, Trade, 85279.500, 172, S11, B18, 1
B18, Trade, 85288.865, 163, S17, B18, 1
B18, Trade, 85317.192, 162, B18, S14, 1
B18, Trade, 85321.154, 163, S07, B18, 1
B18, Trade, 85333.115, 158, B18, S23, 1
B18, Trade, 85342.346, 162, B18, S19, 1
B18, Trade, 85345.000, 171, S21, B18, 1
B18, Trade, 85358.154, 170, S24, B18, 1
B18, Trade, 85366.327, 170, S19, B18, 1
B18, Trade, 85372.038, 176, S22, B18, 1
B18, Trade, 85384.712, 170, S23, B18, 1
B18, Trade, 85413.635, 167, S13, B18, 1
B18, Trade, 85433.154, 167, S10, B18, 1
B18, Trade, 85444.212, 167, S17, B18, 1
B18, Trade, 85460.231, 169, S21, B18, 1
B18, Trade, 85470.596, 174, S24, B18, 1
B18, Trade, 85491.192, 171, P01, B18, 1
B18, Trade, 85495.788, 169, S03, B18, 1
B18, Trade, 85507.462, 162, S05, B18, 1
B18, Trade, 85520.654, 166, S07, B18, 1
B18, Trade, 85530.288, 168, S13, B18, 1
B18, Trade, 85535.058, 165, S06, B18, 1
B18, Trade, 85549.519, 173, S01, B18, 1
B18, Trade, 85556.827, 162, S16, B18, 1
B18, Trade, 85575.596, 168, B18, S15, 1
B18, Trade, 85579.673, 166, B18, S22, 1
B18, Trade, 85582.481, 174, S08, B18, 1
B18, Trade, 85608.346, 165, B18, S10, 1
B18, Trade, 85629.135, 167, S08, B18, 1
B18, Trade, 85644.173, 171, S15, B18, 1
B18, Trade, 85651.404, 168, S23, B18, 1
B18, Trade, 85652.577, 172, S10, B18, 1
B18, Trade, 85669.596, 166, S03, B18, 1
B18, Trade, 85682.615, 164, B18, S09, 1
B18, Trade, 85689.288, 161, B18, S08, 1
B18, Trade, 85696.058, 161, S10, B18, 1
B18, Trade, 85703.212, 167, S14, B18, 1
B18, Trade, 85722.481, 167, S05, B18, 1
B18, Trade, 85729.423, 167, S10, B18, 1
B18, Trade, 85753.269, 163, S17, B18, 1
B18, Trade, 85766.135, 163, S11, B18, 1
B18, Trade, 85781.558, 169, S17, B18, 1
B18, Trade, 85783.481, 169, P01, B18, 1
B18, Trade, 85793.827, 166, S12, B18, 1
B18, Trade, 85824.846, 170, S20, B18, 1
B18, Trade, 85847.365, 164, S22, B18, 1
B18, Trade, 85858.596, 171, S05, B18, 1
B18, Trade, 85863.500, 164, S18, B18, 1
B18, Trade, 85877.654, 172, B18, S14, 1
B18, Trade, 85895.154, 165, B18, S14, 1
B18, Trade, 85898.654, 168, S16, B18, 1
B18, Trade, 85908.481, 169, S11, B18, 1
B18, Trade, 85916.673, 169, S06, B18, 1
B18, Trade, 85935.288, 168, B18, S04, 1
B18, Trade, 85943.500, 174, S08, B18, 1
B18, Trade, 85960.346, 165, P01, B18, 1
B18, Trade, 85966.750, 165, S22, B18, 1
B18, Trade, 85992.942, 164, P01, B18, 1
B18, Trade, 85995.404, 165, S07, B18, 1
B18, Trade, 86013.019, 162, S10, B18, 1
B18, Trade, 86017.692, 160, P01, B18, 1
B18, Trade, 86023.558, 168, S07, B18, 1
B18, Trade, 86036.365, 166, B18, S09, 1
B18, Trade, 86055.077, 166, S20, B18, 1
B18, Trade, 86078.731, 170, S22, B18, 1
B18, Trade, 86090.423, 169, S15, B18, 1
B18, Trade, 86100.212, 166, P01, B18, 1
B18, Trade, 86139.846, 168, S24, B18, 1
B18, Trade, 86156.962, 169, S22, B18, 1
B18, Trade, 86175.846, 161, B18, S15, 1
B18, Trade, 86189.923, 168, S15, B18, 1
B18, Trade, 86197.519, 167, S10, B18, 1
B18, Trade, 86210.038, 168, B18, S23, 1
B18, Trade, 86221.731, 169, S03, B18, 1
B18, Trade, 86227.808, 167, S18, B18, 1
B18, Trade, 86239.173, 173, B18, S01, 1
B18, Trade, 86247.500, 162, B18, S03, 1
B18, Trade, 86266.500, 172, S06, B18, 1
B18, Trade, 86272.096, 164, B18, S16, 1
B18, Trade, 86275.192, 165, S22, B18, 1
B18, Trade, 86284.731, 168, S07, B18, 1
B18, Trade, 86305.558, 168, S17, B18, 1
B18, Trade, 86321.654, 169, S04, B18, 1
B18, Trade, 86330.673, 170, S18, B18, 1
B18, Trade, 86339.635, 176, S09, B18, 1
B18, Trade, 86361.462, 160, B18, S14, 1
B18, Trade, 86382.846, 168, P01, B18, 1
B18, Trade, 86396.327, 164, B18, S19, 1
B19, 100
B19, Trade, 84962.923, 163, B19, S14, 1
B19, Trade, 84975.365, 167, B19, S13, 1
B19, Trade, 84981.981, 164, B19, S23, 1
B19, Trade, 84996.000, 164, B19, S01, 1
B19, Trade, 85002.058, 166, B19, S11, 1
B19, Trade, 85016.096, 163, B19, S04, 1
B19, Trade, 85022.250, 164, B19, S05, 1
B19, Trade, 85040.865, 168, B19, S20, 1
B19, Trade, 85051.442, 164, S21, B19, 1
B19, Trade, 85066.096, 177, S04, B19, 1
B19, Trade, 85087.423, 168, S09, B19, 1
B19, Trade, 85099.904, 165, S18, B19, 1
B19, Trade, 85116.615, 170, B19, S20, 1
B19, Trade, 85129.135, 168, B19, S20, 1
B19, Trade, 85143.865, 164, B19, S21, 1
B19, Trade, 85147.365, 168, S17, B19, 1
B19, Trade, 85169.558, 171, S23, B19, 1
B19, Trade, 85183.365, 162, B19, S20, 1
B19, Trade, 85204.846, 168, S05, B19, 1
B19, Trade, 85242.135, 160, B19, S09, 1
B19, Trade, 85254.538, 164, B19, S04, 1
B19, Trade, 85264.058, 167, S13, B19, 1
B19, Trade, 85280.577, 170, S10, B19, 1
B19, Trade, 85293.846, 167, B19, S16, 1
B19, Trade, 85296.346, 164, B19, S12, 1
B19, Trade, 85317.577, 162, B19, S23, 1
B19, Trade, 85323.962, 164, S11, B19, 1
B19, Trade, 85336.731, 158, B19, S08, 1
B19, Trade, 85362.904, 171, B19, S18, 1
B19, Trade, 85397.865, 159, B19, S24, 1
B19, Trade, 85399.481, 162, S11, B19, 1
B19, Trade, 85410.058, 165, B19, S24, 1
B19, Trade, 85427.077, 172, S09, B19, 1
B19, Trade, 85437.154, 165, B19, S09, 1
B19, Trade, 85453.327, 167, S10, B19, 1
B19, Trade, 85469.442, 174, S23, B19, 1
B19, Trade, 85495.615, 169, S11, B19, 1
B19, Trade, 85510.212, 170, B19, S13, 1
B19, Trade, 85524.865, 165, S07, B19, 1
B19, Trade, 85542.962, 166, P01, B19, 1
B19, Trade, 85559.692, 160, B19, S06, 1
B19, Trade, 85583.385, 174, S10, B19, 1
B19, Trade, 85595.404, 169, S07, B19, 1
B19, Trade, 85618.981, 170, B19, S23, 1
B19, Trade, 85641.558, 162, S01, B19, 1
B19, Trade, 85650.096, 170, P01, B19, 1
B19, Trade, 85661.327, 166, B19, S03, 1
B19, Trade, 85663.308, 168, S09, B19, 1
B19, Trade, 85686.077, 166, B19, S14, 1
B19, Trade, 85697.788, 160, B19, S16, 1
B19, Trade, 85704.923, 164, S17, B19, 1
B19, Trade, 85722.154, 175, S13, B19, 1
B19, Trade, 85734.750, 164, B19, S08, 1
B19, Trade, 85741.096, 162, B19, S16, 1
B19, Trade, 85753.885, 158, B19, S14, 1
B19, Trade, 85773.942, 169, B19, S22, 1
B19, Trade, 85788.942, 163, B19, S01, 1
B19, Trade, 85806.000, 166, S22, B19, 1
B19, Trade, 85823.038, 169, B19, S14, 1
B19, Trade, 85831.423, 170, B19, S03, 1
B19, Trade, 85839.327, 166, S14, B19, 1
B19, Trade, 85850.058, 164, B19, S01, 1
B19, Trade, 85867.962, 170, S22, B19, 1
B19, Trade, 85876.250, 171, B19, S11, 1
B19, Trade, 85888.981, 167, B19, S06, 1
B19, Trade, 85903.788, 175, B19, S04, 1
B19, Trade, 85925.442, 168, S10, B19, 1
B19, Trade, 85943.346, 168, B19, S19, 1
B19, Trade, 85949.615, 166, S19, B19, 1
B19, Trade, 85961.096, 161, B19, S08, 1
B19, Trade, 85977.750, 164, S07, B19, 1
B19, Trade, 85992.577, 162, B19, S22, 1
B19, Trade, 85995.712, 168, S19, B19, 1
B19, Trade, 86010.615, 166, S17, B19, 1
B19, Trade, 86029.827, 169, B19, S02, 1
B19, Trade, 86043.058, 164, S06, B19, 1
B19, Trade, 86057.135, 161, B19, S04, 1
B19, Trade, 86062.808, 162, S22, B19, 1
B19, Trade, 86080.404, 161, B19, S23, 1
B19, Trade, 86093.385, 166, B19, S14, 1
B19, Trade, 86100.019, 166, S06, B19, 1
B19, Trade, 86121.712, 176, S07, B19, 1
B19, Trade, 86136.519, 168, P01, B19, 1
B19, Trade, 86154.923, 171, B19, S12, 1
B19, Trade, 86172.942, 171, S06, B19, 1
B19, Trade, 86192.096, 165, B19, S19, 1
B19, Trade, 86215.385, 164, B19, S01, 1
B19, Trade, 86220.615, 170, S24, B19, 1
B19, Trade, 86230.385, 162, B19, S24, 1
B19, Trade, 86241.058, 175, S13, B19, 1
B19, Trade, 86260.538, 165, S13, B19, 1
B19, Trade, 86273.404, 168, S07, B19, 1
B19, Trade, 86276.577, 165, B19, S08, 1
B19, Trade, 86313.538, 167, S22, B19, 1
B19, Trade, 86317.981, 169, P01, B19, 1
B19, Trade, 86344.288, 173, S10, B19, 1
B19, Trade, 86363.654, 169, B19, S24, 1
B19, Trade, 86373.173, 170, B19, S20, 1
B19, Trade, 86375.885, 171, S10, B19, 1
B19, Trade, 86398.385, 166, B19, S01, 1
B20, 100
B20, Trade, 85282.346, 168, B20, S13, 1
B20, Trade, 85297.615, 166, B20, S10, 1
B20, Trade, 85303.827, 170, B20, S17, 1
B20, Trade, 85326.269, 162, B20, S12, 1
B20, Trade, 85342.615, 159, B20, S20, 1
B20, Trade, 85344.519, 165, S12, B20, 1
B20, Trade, 85359.750, 166, B20, S16, 1
B20, Trade, 85375.904, 168, B20, S11, 1
B20, Trade, 85382.635, 170, B20, S00, 1
B20, Trade, 85383.577, 170, B20, S05, 1
B20, Trade, 85400.308, 161, S18, B20, 1
B20, Trade, 85407.731, 167, B20, S21, 1
B20, Trade, 85415.346, 170, B20, S05, 1
B20, Trade, 85426.385, 172, S10, B20, 1
B20, Trade, 85434.481, 161, B20, S01, 1
B20, Trade, 85448.019, 159, B20, S03, 1
B20, Trade, 85458.750, 171, B20, S10, 1
B20, Trade, 85470.904, 163, B20, S04, 1
B20, Trade, 85480.038, 167, S06, B20, 1
B20, Trade, 85492.077, 169, B20, S01, 1
B20, Trade, 85499.500, 162, B20, S12, 1
B20, Trade, 85519.404, 164, B20, S16, 1
B20, Trade, 85526.538, 167, B20, S04, 1
B20, Trade, 85534.346, 165, S09, B20, 1
B20, Trade, 85547.385, 165, B20, S12, 1
B20, Trade, 85565.038, 169, S18, B20, 1
B20, Trade, 85569.212, 169, B20, S00, 1
B20, Trade, 85574.538, 170, S07, B20, 1
B20, Trade, 85589.769, 168, S24, B20, 1
B20, Trade, 85606.846, 158, B20, S09, 1
B20, Trade, 85618.481, 172, S11, B20, 1
B20, Trade, 85630.269, 163, B20, S11, 1
B20, Trade, 85637.827, 160, B20, S23, 1
B20, Trade, 85650.577, 168, B20, S17, 1
B20, Trade, 85662.327, 167, B20, S22, 1
B20, Trade, 85674.750, 169, B20, S20, 1
B20, Trade, 85679.577, 167, B20, S01, 1
B20, Trade, 85701.615, 160, S21, B20, 1
B20, Trade, 85714.077, 167, B20, S24, 1
B20, Trade, 85734.519, 164, B20, S11, 1
B20, Trade, 85740.019, 161, B20, S12, 1
B20, Trade, 85748.904, 164, B20, S19, 1
B20, Trade, 85761.269, 160, B20, S16, 1
B20, Trade, 85767.596, 165, B20, S00, 1
B20, Trade, 85782.173, 168, B20, S13, 1
B20, Trade, 85793.269, 161, B20, S03, 1
B20, Trade, 85811.365, 170, B20, S03, 1
B20, Trade, 85823.885, 168, B20, S01, 1
B20, Trade, 85832.481, 168, B20, S18, 1
B20, Trade, 85845.635, 167, B20, S23, 1
B20, Trade, 85862.135, 161, B20, S21, 1
B20, Trade, 85872.577, 169, B20, S11, 1
B20, Trade, 85875.808, 171, B20, S01, 1
B20, Trade, 85895.981, 161, B20, S18, 1
B20, Trade, 85902.385, 176, S08, B20, 1
B20, Trade, 85909.615, 168, B20, S09, 1
B20, Trade, 85922.346, 164, S13, B20, 1
B20, Trade, 85928.288, 165, B20, S24, 1
B20, Trade, 85945.173, 164, B20, S05, 1
B20, Trade, 85958.250, 163, S01, B20, 1
B20, Trade, 85968.788, 167, B20, S20, 1
B20, Trade, 85979.865, 160, B20, S01, 1
B20, Trade, 85992.308, 163, B20, S10, 1
B20, Trade, 85997.904, 159, B20, S23, 1
B20, Trade, 86011.827, 162, B20, S15, 1
B20, Trade, 86016.308, 159, S23, B20, 1
B20, Trade, 86039.673, 162, B20, S01, 1
B20, Trade, 86046.058, 168, B20, S14, 1
B20, Trade, 86062.788, 161, B20, S07, 1
B20, Trade, 86074.308, 166, S10, B20, 1
B20, Trade, 86093.923, 165, B20, S20, 1
B20, Trade, 86099.865, 164, B20, S02, 1
B20, Trade, 86109.885, 165, B20, S16, 1
B20, Trade, 86120.327, 169, S03, B20, 1
B20, Trade, 86129.173, 165, B20, S07, 1
B20, Trade, 86142.635, 166, B20, S24, 1
B20, Trade, 86148.404, 171, S09, B20, 1
B20, Trade, 86159.500, 169, B20, S19, 1
B20, Trade, 86171.962, 170, B20, S08, 1
B20, Trade, 86185.385, 168, B20, S07, 1
B20, Trade, 86202.385, 170, B20, S24, 1
B20, Trade, 86212.654, 171, B20, S12, 1
B20, Trade, 86215.192, 165, B20, S12, 1
B20, Trade, 86233.769, 164, S20, B20, 1
B20, Trade, 86242.596, 164, B20, S14, 1
B20, Trade, 86252.346, 162, B20, S10, 1
B20, Trade, 86259.385, 163, B20, S05, 1
B20, Trade, 86272.288, 164, B20, S09, 1
B20, Trade, 86283.538, 166, B20, S19, 1
B20, Trade, 86294.250, 163, B20, S03, 1
B20, Trade, 86300.423, 166, S13, B20, 1
B20, Trade, 86306.404, 163, B20, S04, 1
B20, Trade, 86323.750, 166, B20, S16, 1
B20, Trade, 86337.750, 174, B20, S20, 1
B20, Trade, 86353.038, 164, B20, P00, 1
B20, Trade, 86366.769, 173, S23, B20, 1
B20, Trade, 86367.385, 171, B20, S05, 1
B20, Trade, 86376.615, 167, B20, S04, 1
B20, Trade, 86390.654, 165, B20, S22, 1
B20, Trade, 86395.135, 166, B20, S08, 1
B21, 100
B21, Trade, 83679.404, 162, B21, S08, 1
B21, Trade, 83695.981, 166, S06, B21, 1
B21, Trade, 83714.827, 171, B21, S01, 1
B21, Trade, 83724.827, 158, S20, B21, 1
B21, Trade, 83777.096, 166, S14, B21, 1
B21, Trade, 83812.769, 162, S06, B21, 1
B21, Trade, 83860.154, 164, B21, S11, 1
B21, Trade, 83870.135, 168, S21, B21, 1
B21, Trade, 83904.519, 165, P01, B21, 1
B21, Trade, 83931.692, 164, S01, B21, 1
B21, Trade, 83942.288, 169, S23, B21, 1
B21, Trade, 84027.269, 165, S18, B21, 1
B21, Trade, 84035.327, 170, S19, B21, 1
B21, Trade, 84054.981, 166, B21, S12, 1
B21, Trade, 84080.731, 167, S17, B21, 1
B21, Trade, 84111.750, 168, S24, B21, 1
B21, Trade, 84147.096, 171, S07, B21, 1
B21, Trade, 84165.115, 160, B21, S07, 1
B21, Trade, 84205.865, 169, S08, B21, 1
B21, Trade, 84222.212, 165, S04, B21, 1
B21, Trade, 84230.596, 169, S10, B21, 1
B21, Trade, 84243.288, 160, B21, S05, 1
B21, Trade, 84285.000, 168, P01, B21, 1
B21, Trade, 84300.731, 160, B21, S03, 1
B21, Trade, 84350.058, 169, S17, B21, 1
B21, Trade, 84393.923, 168, S09, B21, 1
B21, Trade, 84531.712, 167, P01, B21, 1
B21, Trade, 84539.308, 171, S22, B21, 1
B21, Trade, 84562.327, 165, S03, B21, 1
B21, Trade, 84624.615, 173, S07, B21, 1
B21, Trade, 84627.038, 164, P01, B21, 1
B21, Trade, 84644.904, 171, P01, B21, 1
B21, Trade, 84674.212, 165, S20, B21, 1
B21, Trade, 84697.115, 164, S16, B21, 1
B21, Trade, 84708.365, 164, S06, B21, 1
B21, Trade, 84721.750, 166, S10, B21, 1
B21, Trade, 84739.731, 170, S15, B21, 1
B21, Trade, 84750.231, 167, S05, B21, 1
B21, Trade, 84770.712, 163, S12, B21, 1
B21, Trade, 84797.288, 163, S07, B21, 1
B21, Trade, 84835.000, 169, S20, B21, 1
B21, Trade, 84872.423, 162, B21, S15, 1
B21, Trade, 84928.096, 168, S04, B21, 1
B21, Trade, 84933.827, 173, P01, B21, 1
B21, Trade, 85005.981, 168, S12, B21, 1
B21, Trade, 85007.923, 164, S18, B21, 1
B21, Trade, 85022.462, 168, P01, B21, 1
B21, Trade, 85034.673, 163, B21, S03, 1
B21, Trade, 85047.365, 167, S18, B21, 1
B21, Trade, 85063.846, 172, S20, B21, 1
B21, Trade, 85064.942, 176, P01, B21, 1
B21, Trade, 85087.192, 166, S13, B21, 1
B21, Trade, 85119.712, 172, S17, B21, 1
B21, Trade, 85137.538, 166, B21, S01, 1
B21, Trade, 85139.519, 169, S20, B21, 1
B21, Trade, 85178.558, 172, S20, B21, 1
B21, Trade, 85209.577, 169, S07, B21, 1
B21, Trade, 85251.481, 171, S24, B21, 1
B21, Trade, 85253.846, 171, S10, B21, 1
B21, Trade, 85274.712, 170, S08, B21, 1
B21, Trade, 85304.731, 172, S24, B21, 1
B21, Trade, 85312.077, 168, S06, B21, 1
B21, Trade, 85341.731, 164, S11, B21, 1
B21, Trade, 85413.923, 169, P01, B21, 1
B21, Trade, 85454.308, 170, S09, B21, 1
B21, Trade, 85456.885, 173, B21, S18, 1
B21, Trade, 85488.288, 171, S11, B21, 1
B21, Trade, 85496.135, 169, S05, B21, 1
B21, Trade, 85514.038, 163, S16, B21, 1
B21, Trade, 85543.077, 166, S03, B21, 1
B21, Trade, 85580.250, 170, S16, B21, 1
B21, Trade, 85620.635, 170, B21, S04, 1
B21, Trade, 85667.846, 166, S21, B21, 1
B21, Trade, 85696.423, 160, S11, B21, 1
B21, Trade, 85737.615, 167, S10, B21, 1
B21, Trade, 85779.154, 168, B21, S24, 1
B21, Trade, 85787.692, 162, S14, B21, 1
B21, Trade, 85833.096, 167, B21, S10, 1
B21, Trade, 85842.788, 166, B21, S14, 1
B21, Trade, 85849.308, 168, P01, B21, 1
B21, Trade, 85859.327, 171, P01, B21, 1
B21, Trade, 85912.692, 166, S22, B21, 1
B21, Trade, 85918.519, 169, S18, B21, 1
B21, Trade, 85937.250, 176, S10, B21, 1
B21, Trade, 86015.558, 160, S03, B21, 1
B21, Trade, 86070.365, 164, S20, B21, 1
B21, Trade, 86095.250, 161, B21, S08, 1
B21, Trade, 86152.519, 171, S20, B21, 1
B21, Trade, 86163.423, 164, B21, S21, 1
B21, Trade, 86182.942, 168, S20, B21, 1
B21, Trade, 86193.577, 162, S22, B21, 1
B21, Trade, 86218.673, 170, S19, B21, 1
B21, Trade, 86223.288, 169, B21, S09, 1
B21, Trade, 86230.462, 164, S11, B21, 1
B21, Trade, 86237.712, 171, B21, S12, 1
B21, Trade, 86278.788, 166, P01, B21, 1
B21, Trade, 86311.481, 169, S19, B21, 1
B21, Trade, 86343.019, 160, B21, S05, 1
B21, Trade, 86357.385, 165, S09, B21, 1
B21, Trade, 86383.596, 166, B21, S18, 1
B22, 100
B22, Trade, 85060.635, 166, B22, S09, 1
B22, Trade, 85062.154, 173, S22, B22, 1
B22, Trade, 85087.000, 167, S17, B22, 1
B22, Trade, 85114.750, 169, S05, B22, 1
B22, Trade, 85129.212, 169, S07, B22, 1
B22, Trade, 85135.538, 164, B22, S19, 1
B22, Trade, 85143.538, 170, B22, P01, 1
B22, Trade, 85158.750, 162, B22, S08, 1
B22, Trade, 85177.173, 168, B22, S14, 1
B22, Trade, 85195.500, 167, S05, B22, 1
B22, Trade, 85214.788, 167, S21, B22, 1
B22, Trade, 85252.712, 167, B22, S19, 1
B22, Trade, 85265.558, 163, B22, S16, 1
B22, Trade, 85268.173, 164, B22, S12, 1
B22, Trade, 85276.577, 172, B22, S22, 1
B22, Trade, 85291.019, 162, S24, B22, 1
B22, Trade, 85301.808, 167, S15, B22, 1
B22, Trade, 85313.769, 170, S05, B22, 1
B22, Trade, 85332.423, 164, S10, B22, 1
B22, Trade, 85348.654, 169, B22, S23, 1
B22, Trade, 85360.250, 163, B22, S14, 1
B22, Trade, 85385.038, 169, S21, B22, 1
B22, Trade, 85397.923, 159, B22, S03, 1
B22, Trade, 85409.423, 169, S10, B22, 1
B22, Trade, 85416.673, 170, B22, S23, 1
B22, Trade, 85430.077, 170, S11, B22, 1
B22, Trade, 85444.923, 170, S15, B22, 1
B22, Trade, 85470.577, 172, S14, B22, 1
B22, Trade, 85481.385, 166, B22, S22, 1
B22, Trade, 85498.327, 163, B22, S24, 1
B22, Trade, 85507.769, 168, S01, B22, 1
B22, Trade, 85523.212, 165, B22, S15, 1
B22, Trade, 85534.038, 161, B22, S14, 1
B22, Trade, 85549.288, 164, B22, S16, 1
B22, Trade, 85568.423, 172, S17, B22, 1
B22, Trade, 85581.096, 172, S23, B22, 1
B22, Trade, 85593.750, 167, B22, S01, 1
B22, Trade, 85606.692, 163, S19, B22, 1
B22, Trade, 85615.712, 163, B22, S08, 1
B22, Trade, 85635.481, 167, S14, B22, 1
B22, Trade, 85641.346, 159, S16, B22, 1
B22, Trade, 85649.846, 169, B22, S21, 1
B22, Trade, 85655.500, 171, S11, B22, 1
B22, Trade, 85672.654, 162, B22, S22, 1
B22, Trade, 85689.904, 163, S22, B22, 1
B22, Trade, 85711.558, 166, B22, S01, 1
B22, Trade, 85724.692, 159, B22, S04, 1
B22, Trade, 85732.673, 165, S20, B22, 1
B22, Trade, 85757.865, 158, B22, S19, 1
B22, Trade, 85763.308, 164, S17, B22, 1
B22, Trade, 85769.058, 163, B22, S12, 1
B22, Trade, 85779.462, 167, S02, B22, 1
B22, Trade, 85793.615, 166, S17, B22, 1
B22, Trade, 85821.173, 168, B22, S09, 1
B22, Trade, 85823.096, 171, S03, B22, 1
B22, Trade, 85843.788, 167, S19, B22, 1
B22, Trade, 85854.058, 163, B22, S14, 1
B22, Trade, 85866.538, 167, S04, B22, 1
B22, Trade, 85881.288, 169, B22, S03, 1
B22, Trade, 85898.923, 161, B22, S05, 1
B22, Trade, 85921.519, 168, S11, B22, 1
B22, Trade, 85933.769, 165, S16, B22, 1
B22, Trade, 85935.654, 172, S05, B22, 1
B22, Trade, 85952.365, 162, B22, S16, 1
B22, Trade, 85955.288, 170, S08, B22, 1
B22, Trade, 85965.115, 173, S07, B22, 1
B22, Trade, 86004.423, 160, S11, B22, 1
B22, Trade, 86022.077, 166, S09, B22, 1
B22, Trade, 86030.712, 165, B22, S06, 1
B22, Trade, 86041.250, 164, S03, B22, 1
B22, Trade, 86051.019, 171, B22, S17, 1
B22, Trade, 86063.096, 159, B22, S12, 1
B22, Trade, 86072.712, 165, S09, B22, 1
B22, Trade, 86094.000, 171, S19, B22, 1
B22, Trade, 86112.077, 164, B22, S09, 1
B22, Trade, 86120.538, 168, B22, S20, 1
B22, Trade, 86131.019, 166, S09, B22, 1
B22, Trade, 86151.769, 170, P01, B22, 1
B22, Trade, 86163.962, 164, B22, S04, 1
B22, Trade, 86165.923, 172, S01, B22, 1
B22, Trade, 86182.788, 166, B22, S23, 1
B22, Trade, 86200.000, 168, B22, S21, 1
B22, Trade, 86208.000, 168, B22, S04, 1
B22, Trade, 86212.865, 169, B22, S15, 1
B22, Trade, 86225.212, 165, B22, S11, 1
B22, Trade, 86232.731, 168, S10, B22, 1
B22, Trade, 86236.558, 164, B22, S09, 1
B22, Trade, 86250.962, 163, S24, B22, 1
B22, Trade, 86266.308, 167, B22, S14, 1
B22, Trade, 86270.212, 169, B22, S15, 1
B22, Trade, 86290.981, 169, S20, B22, 1
B22, Trade, 86302.346, 170, S17, B22, 1
B22, Trade, 86318.404, 167, B22, S17, 1
B22, Trade, 86329.404, 171, S08, B22, 1
B22, Trade, 86342.635, 168, B22, S21, 1
B22, Trade, 86358.096, 164, B22, S16, 1
B22, Trade, 86369.692, 171, B22, S23, 1
B22, Trade, 86371.462, 173, S24, B22, 1
B22, Trade, 86389.019, 166, B22, S11, 1
B22, Trade, 86393.269, 169, S08, B22, 1
B23, 100
B23, Trade, 85054.154, 163, S23, B23, 1
B23, Trade, 85055.923, 170, S19, B23, 1
B23, Trade, 85079.827, 171, S13, B23, 1
B23, Trade, 85088.462, 157, B23, S04, 1
B23, Trade, 85095.692, 168, S13, B23, 1
B23, Trade, 85107.077, 165, P01, B23, 1
B23, Trade, 85116.769, 168, B23, S12, 1
B23, Trade, 85124.288, 166, B23, S01, 1
B23, Trade, 85138.769, 164, B23, S16, 1
B23, Trade, 85144.692, 171, S18, B23, 1
B23, Trade, 85163.058, 166, B23, S23, 1
B23, Trade, 85183.558, 167, S13, B23, 1
B23, Trade, 85204.173, 165, B23, S09, 1
B23, Trade, 85220.942, 163, B23, S22, 1
B23, Trade, 85223.615, 167, S07, B23, 1
B23, Trade, 85246.865, 171, S02, B23, 1
B23, Trade, 85253.096, 170, B23, S23, 1
B23, Trade, 85270.654, 168, S23, B23, 1
B23, Trade, 85276.788, 170, B23, S14, 1
B23, Trade, 85283.385, 167, B23, S04, 1
B23, Trade, 85306.596, 172, P01, B23, 1
B23, Trade, 85325.577, 165, S03, B23, 1
B23, Trade, 85340.423, 158, B23, S18, 1
B23, Trade, 85346.096, 173, S06, B23, 1
B23, Trade, 85360.000, 164, B23, S24, 1
B23, Trade, 85401.673, 165, S06, B23, 1
B23, Trade, 85421.538, 171, S11, B23, 1
B23, Trade, 85429.731, 170, B23, S22, 1
B23, Trade, 85441.077, 170, S21, B23, 1
B23, Trade, 85458.212, 171, B23, S13, 1
B23, Trade, 85459.846, 167, B23, S03, 1
B23, Trade, 85469.154, 168, S03, B23, 1
B23, Trade, 85481.212, 166, B23, S19, 1
B23, Trade, 85491.981, 169, B23, S17, 1
B23, Trade, 85498.904, 164, B23, S06, 1
B23, Trade, 85532.269, 167, S05, B23, 1
B23, Trade, 85544.115, 162, B23, S24, 1
B23, Trade, 85561.154, 162, S07, B23, 1
B23, Trade, 85568.654, 170, B23, S16, 1
B23, Trade, 85593.038, 169, S03, B23, 1
B23, Trade, 85605.635, 162, B23, S18, 1
B23, Trade, 85608.981, 164, S24, B23, 1
B23, Trade, 85628.865, 165, B23, S10, 1
B23, Trade, 85634.827, 164, P01, B23, 1
B23, Trade, 85650.942, 168, B23, S00, 1
B23, Trade, 85654.154, 169, S18, B23, 1
B23, Trade, 85671.635, 158, B23, S00, 1
B23, Trade, 85681.942, 167, S11, B23, 1
B23, Trade, 85712.712, 168, S19, B23, 1
B23, Trade, 85728.038, 169, S03, B23, 1
B23, Trade, 85762.519, 164, B23, S09, 1
B23, Trade, 85770.538, 170, S24, B23, 1
B23, Trade, 85786.115, 161, B23, S14, 1
B23, Trade, 85791.192, 161, B23, S12, 1
B23, Trade, 85797.712, 165, S19, B23, 1
B23, Trade, 85813.462, 167, B23, S23, 1
