B00, 100
B00, Trade, 85233.673, 170, P00, B00, 1
S01, Trade, 86376.288, 172, S01, B10, 1
S01, Trade, 86377.885, 169, B02, S01, 1
S01, Trade, 86387.000, 167, S01, B07, 1
S01, Trade, 86398.750, 167, S01, B17, 1
S02, 100
S02, Trade, 85183.385, 168, B00, S02, 1
S02, Trade, 85190.962, 164, B15, S02, 1
S02, Trade, 85200.000, 166, B05, S02, 1
S02, Trade, 85210.692, 171, S02, B02, 1
S02, Trade, 85215.096, 171, B00, S02, 1
S02, Trade, 85227.135, 167, S02, B07, 1
S02, Trade, 85246.519, 175, P00, S02, 1
S02, Trade, 85254.827, 164, P00, S02, 1
S02, Trade, 85274.846, 173, S02, B24, 1
S02, Trade, 85277.692, 173, P00, S02, 1
S02, Trade, 85291.442, 174, B05, S02, 1
S02, Trade, 85296.615, 165, B24, S02, 1
S02, Trade, 85309.596, 168, B20, S02, 1
S02, Trade, 85321.346, 164, B13, S02, 1
S02, Trade, 85326.058, 170, S02, B10, 1
S02, Trade, 85334.173, 164, B13, S02, 1
S02, Trade, 85344.885, 163, B03, S02, 1
S02, Trade, 85357.654, 162, B20, S02, 1
S02, Trade, 85365.712, 167, S02, B11, 1
S02, Trade, 85386.250, 164, P00, S02, 1
S02, Trade, 85395.731, 172, P00, S02, 1
S02, Trade, 85405.192, 167, B16, S02, 1
S02, Trade, 85418.808, 167, S02, B19, 1
S02, Trade, 85424.596, 165, B03, S02, 1
S02, Trade, 85438.558, 165, B13, S02, 1
S02, Trade, 85457.615, 166, B04, S02, 1
S02, Trade, 85469.423, 169, B20, S02, 1
S02, Trade, 85481.981, 163, B07, S02, 1
S02, Trade, 85495.365, 165, B04, S02, 1
S02, Trade, 85505.808, 164, B10, S02, 1
S02, Trade, 85542.173, 168, B15, S02, 1
S02, Trade, 85549.442, 163, B05, S02, 1
S02, Trade, 85553.769, 161, B06, S02, 1
S02, Trade, 85570.288, 161, B20, S02, 1
S02, Trade, 85581.904, 164, B18, S02, 1
S02, Trade, 85582.885, 162, B03, S02, 1
S02, Trade, 85606.212, 162, B14, S02, 1
S02, Trade, 85624.365, 162, B05, S02, 1
S02, Trade, 85636.385, 158, B02, S02, 1
S02, Trade, 85645.596, 171, B18, S02, 1
S02, Trade, 85659.404, 163, B24, S02, 1
S02, Trade, 85682.115, 168, S02, B00, 1
S02, Trade, 85698.269, 163, B05, S02, 1
S02, Trade, 85716.481, 160, B09, S02, 1
S02, Trade, 85728.385, 166, S02, B02, 1
S02, Trade, 85738.385, 170, S02, B03, 1
S02, Trade, 85754.962, 161, B00, S02, 1
S02, Trade, 85758.327, 163, S02, B12, 1
S02, Trade, 85783.212, 161, B19, S02, 1
S02, Trade, 85796.365, 164, B11, S02, 1
S02, Trade, 85820.385, 162, B01, S02, 1
S02, Trade, 85825.038, 167, B10, S02, 1
S02, Trade, 85840.192, 162, B21, S02, 1
S02, Trade, 85850.692, 162, B12, S02, 1
S02, Trade, 85854.385, 166, B19, S02, 1
S02, Trade, 85873.904, 174, S02, B21, 1
S02, Trade, 85888.288, 169, B22, S02, 1
S02, Trade, 85902.308, 165, B01, S02, 1
S02, Trade, 85913.846, 166, S02, B04, 1
S02, Trade, 85925.423, 172, S02, B00, 1
S02, Trade, 85926.519, 165, P00, S02, 1
S02, Trade, 85943.077, 174, S02, B12, 1
S02, Trade, 85949.635, 168, S02, B22, 1
S02, Trade, 85964.519, 165, P00, S02, 1
S02, Trade, 85983.308, 166, B04, S02, 1
S02, Trade, 85991.500, 167, B13, S02, 1
S02, Trade, 86005.846, 166, B24, S02, 1
S02, Trade, 86015.615, 163, S02, B12, 1
S02, Trade, 86030.250, 158, B01, S02, 1
S02, Trade, 86037.442, 159, B22, S02, 1
S02, Trade, 86045.519, 170, S02, B22, 1
S02, Trade, 86055.327, 164, B21, S02, 1
S02, Trade, 86074.885, 170, S02, B14, 1
S02, Trade, 86084.500, 170, B15, S02, 1
S02, Trade, 86096.038, 165, P00, S02, 1
S02, Trade, 86112.231, 165, B11, S02, 1
S02, Trade, 86115.615, 162, B04, S02, 1
S02, Trade, 86134.058, 163, B24, S02, 1
S02, Trade, 86134.865, 162, B18, S02, 1
S02, Trade, 86147.269, 166, B08, S02, 1
S02, Trade, 86163.635, 167, S02, B01, 1
S02, Trade, 86172.385, 163, B16, S02, 1
S02, Trade, 86184.115, 166, B03, S02, 1
S02, Trade, 86188.538, 167, B09, S02, 1
S02, Trade, 86194.058, 160, B12, S02, 1
S02, Trade, 86209.365, 172, P00, S02, 1
S02, Trade, 86227.019, 168, B16, S02, 1
S02, Trade, 86242.000, 170, S02, B01, 1
S02, Trade, 86251.923, 171, B24, S02, 1
S02, Trade, 86271.769, 169, B04, S02, 1
S02, Trade, 86280.269, 168, B24, S02, 1
S02, Trade, 86285.154, 175, B22, S02, 1
S02, Trade, 86313.519, 162, B21, S02, 1
S02, Trade, 86317.808, 161, B01, S02, 1
S02, Trade, 86331.404, 163, B11, S02, 1
S02, Trade, 86338.038, 166, B20, S02, 1
S02, Trade, 86351.885, 164, B18, S02, 1
S02, Trade, 86354.635, 166, B05, S02, 1
S02, Trade, 86368.462, 165, B19, S02, 1
S02, Trade, 86399.788, 166, B22, S02, 1
S03, 100
S03, Trade, 85217.788, 171, B11, S03, 1
S03, Trade, 85222.365, 164, B20, S03, 1
S03, Trade, 85242.250, 165, B04, S03, 1
S03, Trade, 85247.635, 164, B15, S03, 1
S03, Trade, 85253.654, 166, B13, S03, 1
S03, Trade, 85278.019, 175, S03, B00, 1
S03, Trade, 85281.865, 170, B17, S03, 1
S03, Trade, 85285.135, 158, B13, S03, 1
S03, Trade, 85299.827, 166, B07, S03, 1
S03, Trade, 85306.154, 166, B15, S03, 1
S03, Trade, 85319.923, 165, B20, S03, 1
S03, Trade, 85329.038, 163, B24, S03, 1
S03, Trade, 85341.577, 164, B19, S03, 1
S03, Trade, 85351.538, 170, S03, B21, 1
S03, Trade, 85356.404, 165, B02, S03, 1
S03, Trade, 85377.558, 175, S03, B21, 1
S03, Trade, 85380.750, 171, B09, S03, 1
S03, Trade, 85392.269, 172, S03, B00, 1
S03, Trade, 85401.462, 171, B09, S03, 1
S03, Trade, 85418.308, 162, B10, S03, 1
S03, Trade, 85423.365, 165, B11, S03, 1
S03, Trade, 85436.192, 165, B12, S03, 1
S03, Trade, 85443.000, 167, P00, S03, 1
S03, Trade, 85455.462, 168, S03, B02, 1
S03, Trade, 85467.058, 171, S03, B10, 1
S03, Trade, 85481.923, 165, P00, S03, 1
S03, Trade, 85484.692, 169, B09, S03, 1
S03, Trade, 85500.096, 167, B20, S03, 1
S03, Trade, 85510.596, 170, S03, B23, 1
S03, Trade, 85520.904, 164, B06, S03, 1
S03, Trade, 85532.038, 162, B11, S03, 1
S03, Trade, 85540.288, 167, S03, B02, 1
S03, Trade, 85554.115, 160, B02, S03, 1
S03, Trade, 85562.769, 174, S03, B07, 1
S03, Trade, 85567.481, 161, B10, S03, 1
S03, Trade, 85577.904, 164, B04, S03, 1
S03, Trade, 85587.096, 166, B01, S03, 1
S03, Trade, 85594.692, 161, B24, S03, 1
S03, Trade, 85612.519, 166, B09, S03, 1
S03, Trade, 85614.250, 166, B24, S03, 1
S03, Trade, 85632.615, 159, B20, S03, 1
S03, Trade, 85642.192, 168, B08, S03, 1
S03, Trade, 85647.673, 168, B15, S03, 1
S03, Trade, 85660.885, 164, B17, S03, 1
S03, Trade, 85668.769, 163, B08, S03, 1
S03, Trade, 85681.423, 163, P00, S03, 1
S03, Trade, 85685.346, 163, B24, S03, 1
S03, Trade, 85702.788, 161, B10, S03, 1
S03, Trade, 85710.250, 162, B04, S03, 1
S03, Trade, 85723.250, 161, S03, B17, 1
S03, Trade, 85731.404, 157, S03, B05, 1
S03, Trade, 85743.096, 169, B12, S03, 1
S03, Trade, 85752.654, 165, B20, S03, 1
S03, Trade, 85767.192, 173, S03, B12, 1
S03, Trade, 85769.654, 166, B16, S03, 1
S03, Trade, 85776.673, 162, B15, S03, 1
S03, Trade, 85788.635, 161, P00, S03, 1
S03, Trade, 85811.327, 161, P00, S03, 1
S03, Trade, 85822.096, 173, S03, B00, 1
S03, Trade, 85831.731, 169, P00, S03, 1
S03, Trade, 85841.615, 161, P00, S03, 1
S03, Trade, 85851.808, 162, P00, S03, 1
S03, Trade, 85857.577, 161, B03, S03, 1
S03, Trade, 85867.000, 166, B10, S03, 1
S03, Trade, 85886.000, 176, S03, B13, 1
S03, Trade, 85895.827, 162, B18, S03, 1
S03, Trade, 85915.231, 166, B02, S03, 1
S03, Trade, 85939.846, 164, B05, S03, 1
S03, Trade, 85952.750, 169, B12, S03, 1
S03, Trade, 85961.558, 164, B11, S03, 1
S03, Trade, 85973.077, 160, B08, S03, 1
S03, Trade, 85984.981, 162, S03, B03, 1
S03, Trade, 85998.712, 169, B01, S03, 1
S03, Trade, 86021.692, 162, B04, S03, 1
S03, Trade, 86043.058, 164, B05, S03, 1
S03, Trade, 86053.577, 165, B09, S03, 1
S03, Trade, 86056.981, 165, B12, S03, 1
S03, Trade, 86071.269, 171, S03, B01, 1
S03, Trade, 86075.654, 168, B03, S03, 1
S03, Trade, 86099.846, 159, B21, S03, 1
S03, Trade, 86113.173, 162, B15, S03, 1
S03, Trade, 86113.673, 162, B18, S03, 1
S03, Trade, 86148.365, 171, S03, B04, 1
S03, Trade, 86173.942, 163, P00, S03, 1
S03, Trade, 86183.058, 168, B04, S03, 1
S03, Trade, 86197.808, 172, S03, B00, 1
S03, Trade, 86210.981, 174, S03, B05, 1
S03, Trade, 86217.750, 169, S03, B17, 1
S03, Trade, 86252.558, 168, B18, S03, 1
S03, Trade, 86255.981, 160, B00, S03, 1
S03, Trade, 86266.712, 167, B06, S03, 1
S03, Trade, 86275.173, 168, B08, S03, 1
S03, Trade, 86288.135, 173, B24, S03, 1
S03, Trade, 86325.154, 167, P00, S03, 1
S03, Trade, 86331.904, 164, S03, B24, 1
S03, Trade, 86338.269, 164, B03, S03, 1
S03, Trade, 86347.615, 163, S03, B01, 1
S03, Trade, 86363.635, 165, B16, S03, 1
S03, Trade, 86378.019, 169, P00, S03, 1
S03, Trade, 86387.288, 165, B09, S03, 1
S04, 100
S04, Trade, 84986.385, 162, S04, B00, 1
S04, Trade, 85000.481, 171, S04, B03, 1
S04, Trade, 85009.096, 165, S04, B08, 1
S04, Trade, 85021.538, 166, S04, B00, 1
S04, Trade, 85028.077, 159, B12, S04, 1
S04, Trade, 85033.577, 170, S04, B19, 1
S04, Trade, 85048.308, 171, S04, B21, 1
S04, Trade, 85060.077, 165, B16, S04, 1
S04, Trade, 85068.692, 166, S04, B03, 1
S04, Trade, 85079.923, 168, S04, B19, 1
S04, Trade, 85094.635, 170, B20, S04, 1
S04, Trade, 85118.846, 170, S04, B13, 1
S04, Trade, 85121.519, 161, B19, S04, 1
S04, Trade, 85132.288, 162, S04, B16, 1
S04, Trade, 85135.288, 167, S04, B05, 1
S04, Trade, 85150.346, 171, S04, B23, 1
S04, Trade, 85177.808, 166, B06, S04, 1
S04, Trade, 85194.769, 166, B04, S04, 1
S04, Trade, 85204.000, 168, S04, B12, 1
S04, Trade, 85222.346, 164, B08, S04, 1
S04, Trade, 85246.827, 175, B07, S04, 1
S04, Trade, 85253.885, 164, B09, S04, 1
S04, Trade, 85267.615, 160, S04, B21, 1
S04, Trade, 85289.538, 164, B08, S04, 1
S04, Trade, 85300.615, 165, B05, S04, 1
S04, Trade, 85307.635, 172, S04, B05, 1
S04, Trade, 85318.058, 164, P00, S04, 1
S04, Trade, 85338.173, 164, P00, S04, 1
S04, Trade, 85344.750, 169, S04, B07, 1
S04, Trade, 85362.423, 169, B17, S04, 1
S04, Trade, 85373.462, 171, B01, S04, 1
S04, Trade, 85388.942, 169, B11, S04, 1
S04, Trade, 85404.731, 172, S04, B21, 1
S04, Trade, 85412.096, 175, S04, B01, 1
S04, Trade, 85429.365, 161, B05, S04, 1
S04, Trade, 85448.365, 166, B10, S04, 1
S04, Trade, 85461.827, 162, S04, B00, 1
S04, Trade, 85464.096, 165, S04, B07, 1
S04, Trade, 85478.923, 168, S04, B04, 1
S04, Trade, 85498.192, 165, S04, B22, 1
S04, Trade, 85511.404, 164, B13, S04, 1
S04, Trade, 85534.135, 160, B07, S04, 1
S04, Trade, 85543.135, 168, P00, S04, 1
S04, Trade, 85558.923, 163, S04, B04, 1
S04, Trade, 85569.654, 160, B05, S04, 1
S04, Trade, 85582.154, 171, S04, B10, 1
S04, Trade, 85614.712, 166, B10, S04, 1
S04, Trade, 85635.692, 158, B21, S04, 1
S04, Trade, 85655.096, 164, S04, B03, 1
S04, Trade, 85662.577, 161, B02, S04, 1
S04, Trade, 85671.288, 163, B04, S04, 1
S04, Trade, 85680.212, 168, S04, B01, 1
S04, Trade, 85697.038, 166, B19, S04, 1
S04, Trade, 85705.288, 161, P00, S04, 1
S04, Trade, 85733.673, 164, B04, S04, 1
S04, Trade, 85754.423, 162, B12, S04, 1
S04, Trade, 85756.346, 158, B09, S04, 1
S04, Trade, 85779.962, 164, S04, B15, 1
S04, Trade, 85803.942, 160, B06, S04, 1
S04, Trade, 85816.192, 165, B18, S04, 1
S04, Trade, 85829.885, 174, S04, B11, 1
S04, Trade, 85846.885, 163, B20, S04, 1
S04, Trade, 85863.962, 166, B09, S04, 1
S04, Trade, 85868.577, 166, S04, B05, 1
S04, Trade, 85891.904, 164, S04, B03, 1
S04, Trade, 85893.500, 163, B04, S04, 1
S04, Trade, 85905.635, 164, S04, B06, 1
S04, Trade, 85918.038, 171, S04, B10, 1
S04, Trade, 85939.962, 174, S04, B14, 1
S04, Trade, 85949.327, 167, B10, S04, 1
S04, Trade, 85962.385, 169, S04, B19, 1
S04, Trade, 85976.000, 169, S04, B24, 1
S04, Trade, 85997.481, 172, S04, B11, 1
S04, Trade, 85999.885, 164, B08, S04, 1
S04, Trade, 86003.981, 165, B05, S04, 1
S04, Trade, 86025.808, 166, S04, B19, 1
S04, Trade, 86040.019, 160, B09, S04, 1
S04, Trade, 86051.885, 169, S04, B19, 1
S04, Trade, 86063.846, 166, B15, S04, 1
S04, Trade, 86089.788, 165, B08, S04, 1
S04, Trade, 86101.538, 166, B21, S04, 1
S04, Trade, 86113.346, 165, S04, B19, 1
S04, Trade, 86152.519, 168, B15, S04, 1
S04, Trade, 86158.288, 162, S04, B02, 1
S04, Trade, 86172.788, 170, S04, B00, 1
S04, Trade, 86175.885, 163, B11, S04, 1
S04, Trade, 86196.942, 162, B01, S04, 1
S04, Trade, 86220.577, 174, B14, S04, 1
S04, Trade, 86236.269, 169, S04, B21, 1
S04, Trade, 86238.846, 166, B19, S04, 1
S04, Trade, 86255.731, 164, S04, B21, 1
S04, Trade, 86263.327, 172, S04, B10, 1
S04, Trade, 86274.135, 167, B02, S04, 1
S04, Trade, 86299.731, 164, B15, S04, 1
S04, Trade, 86307.615, 167, S04, B13, 1
S04, Trade, 86326.269, 175, B18, S04, 1
S04, Trade, 86340.500, 163, B10, S04, 1
S04, Trade, 86352.577, 163, B10, S04, 1
S04, Trade, 86382.885, 170, B01, S04, 1
S04, Trade, 86397.846, 164, S04, B10, 1
S05, 100
S05, Trade, 81019.577, 170, B12, S05, 1
S05, Trade, 81107.827, 161, B12, S05, 1
S05, Trade, 81147.288, 164, B12, S05, 1
S05, Trade, 81258.635, 175, B18, S05, 1
S05, Trade, 81324.769, 168, B03, S05, 1
S05, Trade, 81334.462, 170, S05, B24, 1
S05, Trade, 81379.769, 166, B08, S05, 1
S05, Trade, 81487.769, 168, B10, S05, 1
S05, Trade, 81593.827, 169, B09, S05, 1
S05, Trade, 81659.462, 175, B22, S05, 1
S05, Trade, 81701.154, 173, B18, S05, 1
S05, Trade, 81742.962, 168, B12, S05, 1
S05, Trade, 81774.135, 170, B11, S05, 1
S05, Trade, 81787.365, 173, S05, B21, 1
S05, Trade, 81881.481, 174, B05, S05, 1
S05, Trade, 81883.981, 165, B13, S05, 1
S05, Trade, 81933.327, 169, B11, S05, 1
S05, Trade, 81943.692, 164, B15, S05, 1
S05, Trade, 81958.692, 163, B18, S05, 1
S05, Trade, 81975.808, 172, S05, B17, 1
S05, Trade, 82002.462, 172, B01, S05, 1
S05, Trade, 82008.115, 169, B11, S05, 1
S05, Trade, 82035.019, 171, B15, S05, 1
S05, Trade, 82100.019, 163, B11, S05, 1
S05, Trade, 82197.750, 169, B04, S05, 1
S05, Trade, 82220.135, 164, B06, S05, 1
S05, Trade, 82354.404, 173, B14, S05, 1
S05, Trade, 82434.231, 170, B01, S05, 1
S05, Trade, 82497.442, 167, B01, S05, 1
S05, Trade, 82547.673, 169, B22, S05, 1
S05, Trade, 82565.115, 168, S05, B23, 1
S05, Trade, 82601.865, 168, B02, S05, 1
S05, Trade, 82674.692, 170, B01, S05, 1
S05, Trade, 82769.654, 169, B19, S05, 1
S05, Trade, 82775.038, 167, B01, S05, 1
S05, Trade, 82794.404, 170, B05, S05, 1
S05, Trade, 82831.327, 167, B14, S05, 1
S05, Trade, 82876.558, 167, B18, S05, 1
S05, Trade, 82925.538, 178, S05, B01, 1
S05, Trade, 82973.481, 163, B08, S05, 1
S05, Trade, 83065.923, 166, B06, S05, 1
S05, Trade, 83107.596, 167, B08, S05, 1
S05, Trade, 83155.404, 170, P00, S05, 1
S05, Trade, 83200.231, 171, B05, S05, 1
S05, Trade, 83246.192, 169, B24, S05, 1
S05, Trade, 83288.750, 160, B18, S05, 1
S05, Trade, 83520.577, 163, B22, S05, 1
S05, Trade, 83612.135, 164, P00, S05, 1
S05, Trade, 83714.442, 162, B24, S05, 1
S05, Trade, 83747.538, 161, S05, B17, 1
S05, Trade, 83810.846, 165, B22, S05, 1
S05, Trade, 83827.231, 165, B12, S05, 1
S05, Trade, 83910.038, 167, B01, S05, 1
S05, Trade, 83912.423, 166, B24, S05, 1
S05, Trade, 83933.615, 169, B03, S05, 1
S05, Trade, 83962.635, 164, B05, S05, 1
S05, Trade, 84084.942, 172, S05, B00, 1
S05, Trade, 84212.712, 165, B07, S05, 1
S05, Trade, 84234.212, 167, B20, S05, 1
S05, Trade, 84242.462, 161, B10, S05, 1
S05, Trade, 84317.000, 160, B09, S05, 1
S05, Trade, 84372.635, 172, S05, B21, 1
S05, Trade, 84396.481, 158, B19, S05, 1
S05, Trade, 84559.192, 160, B05, S05, 1
S05, Trade, 84635.615, 167, B07, S05, 1
S05, Trade, 84680.942, 169, S05, B19, 1
S05, Trade, 84685.635, 173, P00, S05, 1
S05, Trade, 84826.077, 161, B22, S05, 1
S05, Trade, 84839.288, 161, B01, S05, 1
S05, Trade, 84858.750, 163, B16, S05, 1
S05, Trade, 84903.000, 169, S05, B05, 1
S05, Trade, 84917.615, 168, B22, S05, 1
S05, Trade, 85107.692, 159, P00, S05, 1
S05, Trade, 85121.192, 168, B24, S05, 1
S05, Trade, 85153.519, 171, B08, S05, 1
S05, Trade, 85183.269, 169, S05, B22, 1
S05, Trade, 85338.135, 167, S05, B06, 1
S05, Trade, 85381.096, 170, B03, S05, 1
S05, Trade, 85386.212, 164, B10, S05, 1
S05, Trade, 85396.077, 172, B10, S05, 1
S05, Trade, 85465.808, 165, B04, S05, 1
S05, Trade, 85564.846, 162, B03, S05, 1
S05, Trade, 85575.231, 164, B08, S05, 1
S05, Trade, 85719.173, 159, B02, S05, 1
S05, Trade, 85736.923, 167, B18, S05, 1
S05, Trade, 85746.981, 171, S05, B15, 1
S05, Trade, 85761.019, 162, B20, S05, 1
S05, Trade, 85831.462, 170, B00, S05, 1
S05, Trade, 85843.096, 161, B04, S05, 1
S05, Trade, 86059.923, 166, B04, S05, 1
S05, Trade, 86112.115, 170, S05, B21, 1
S05, Trade, 86129.827, 165, B14, S05, 1
S05, Trade, 86152.327, 168, B13, S05, 1
S05, Trade, 86157.462, 163, S05, B19, 1
S05, Trade, 86209.904, 172, B12, S05, 1
S05, Trade, 86264.846, 170, P00, S05, 1
S05, Trade, 86312.769, 164, B06, S05, 1
S05, Trade, 86329.038, 167, B20, S05, 1
S05, Trade, 86369.019, 165, B20, S05, 1
S05, Trade, 86393.904, 164, S05, B12, 1
S06, 100
S06, Trade, 85118.596, 163, B18, S06, 1
S06, Trade, 85126.654, 167, S06, B00, 1
S06, Trade, 85132.346, 158, B04, S06, 1
S06, Trade, 85144.769, 162, B00, S06, 1
S06, Trade, 85174.981, 169, B00, S06, 1
S06, Trade, 85185.385, 167, P00, S06, 1
S06, Trade, 85197.538, 166, S06, B08, 1
S06, Trade, 85223.923, 171, S06, B12, 1
S06, Trade, 85237.115, 167, B08, S06, 1
S06, Trade, 85241.865, 165, B12, S06, 1
S06, Trade, 85256.365, 157, B12, S06, 1
S06, Trade, 85263.712, 156, B11, S06, 1
S06, Trade, 85280.865, 172, B10, S06, 1
S06, Trade, 85290.500, 166, B19, S06, 1
S06, Trade, 85307.962, 167, B09, S06, 1
S06, Trade, 85321.327, 164, B15, S06, 1
S06, Trade, 85334.385, 164, B04, S06, 1
S06, Trade, 85356.846, 164, B16, S06, 1
S06, Trade, 85368.365, 171, B15, S06, 1
S06, Trade, 85375.788, 170, B16, S06, 1
S06, Trade, 85390.827, 168, B24, S06, 1
S06, Trade, 85409.519, 172, S06, B06, 1
S06, Trade, 85411.731, 171, P00, S06, 1
S06, Trade, 85419.288, 165, B09, S06, 1
S06, Trade, 85427.827, 164, B17, S06, 1
S06, Trade, 85436.096, 172, S06, B02, 1
S06, Trade, 85462.846, 167, B19, S06, 1
S06, Trade, 85477.500, 166, B01, S06, 1
S06, Trade, 85509.500, 167, B10, S06, 1
S06, Trade, 85517.231, 166, P00, S06, 1
S06, Trade, 85526.365, 164, B09, S06, 1
S06, Trade, 85533.981, 162, B12, S06, 1
S06, Trade, 85546.692, 158, B08, S06, 1
S06, Trade, 85581.288, 168, B08, S06, 1
S06, Trade, 85586.635, 166, B08, S06, 1
S06, Trade, 85594.442, 162, B04, S06, 1
S06, Trade, 85615.519, 169, S06, B23, 1
S06, Trade, 85622.058, 165, B00, S06, 1
S06, Trade, 85623.596, 162, B22, S06, 1
S06, Trade, 85638.673, 161, S06, B19, 1
S06, Trade, 85653.788, 163, B09, S06, 1
S06, Trade, 85681.904, 163, B18, S06, 1
S06, Trade, 85688.346, 169, S06, B02, 1
S06, Trade, 85695.462, 166, B24, S06, 1
S06, Trade, 85711.731, 162, B22, S06, 1
S06, Trade, 85714.788, 162, B04, S06, 1
S06, Trade, 85730.981, 159, B16, S06, 1
S06, Trade, 85743.865, 163, B11, S06, 1
S06, Trade, 85749.673, 165, P00, S06, 1
S06, Trade, 85763.462, 163, B18, S06, 1
S06, Trade, 85772.058, 164, B21, S06, 1
S06, Trade, 85795.058, 169, S06, B05, 1
S06, Trade, 85805.115, 161, B20, S06, 1
S06, Trade, 85818.981, 164, B13, S06, 1
S06, Trade, 85829.712, 169, B13, S06, 1
S06, Trade, 85856.115, 161, B05, S06, 1
S06, Trade, 85873.135, 173, S06, B10, 1
S06, Trade, 85879.577, 168, B16, S06, 1
S06, Trade, 85888.865, 168, B09, S06, 1
S06, Trade, 85896.173, 160, B10, S06, 1
S06, Trade, 85905.865, 162, B11, S06, 1
S06, Trade, 85956.615, 174, S06, B09, 1
S06, Trade, 85962.692, 166, B24, S06, 1
S06, Trade, 85970.750, 161, B21, S06, 1
S06, Trade, 85973.788, 159, B24, S06, 1
S06, Trade, 85990.269, 170, S06, B22, 1
S06, Trade, 85994.404, 172, B09, S06, 1
S06, Trade, 86006.615, 165, B17, S06, 1
S06, Trade, 86023.846, 167, S06, B08, 1
S06, Trade, 86031.365, 162, B20, S06, 1
S06, Trade, 86042.115, 163, S06, B10, 1
S06, Trade, 86049.673, 166, B15, S06, 1
S06, Trade, 86055.712, 163, B18, S06, 1
S06, Trade, 86066.731, 164, B08, S06, 1
S06, Trade, 86078.346, 171, B09, S06, 1
S06, Trade, 86097.577, 164, B01, S06, 1
S06, Trade, 86108.481, 166, B13, S06, 1
S06, Trade, 86132.904, 164, B11, S06, 1
S06, Trade, 86134.846, 162, B12, S06, 1
S06, Trade, 86152.712, 165, B16, S06, 1
S06, Trade, 86159.250, 161, S06, B00, 1
S06, Trade, 86183.308, 167, B07, S06, 1
S06, Trade, 86196.788, 162, B04, S06, 1
S06, Trade, 86209.962, 172, B20, S06, 1
S06, Trade, 86223.135, 168, B06, S06, 1
S06, Trade, 86229.327, 170, B24, S06, 1
S06, Trade, 86241.212, 165, P00, S06, 1
S06, Trade, 86251.500, 172, B22, S06, 1
S06, Trade, 86259.000, 164, B08, S06, 1
S06, Trade, 86265.712, 170, B10, S06, 1
S06, Trade, 86283.615, 175, B11, S06, 1
S06, Trade, 86286.962, 173, B14, S06, 1
S06, Trade, 86298.519, 164, P00, S06, 1
S06, Trade, 86306.442, 165, B09, S06, 1
S06, Trade, 86317.885, 159, B22, S06, 1
S06, Trade, 86330.865, 168, B09, S06, 1
S06, Trade, 86342.000, 162, B16, S06, 1
S06, Trade, 86351.173, 162, B21, S06, 1
S06, Trade, 86358.365, 166, B02, S06, 1
S06, Trade, 86384.750, 167, B13, S06, 1
S07, 100
S07, Trade, 85130.212, 169, S07, B23, 1
S07, Trade, 85154.192, 170, B09, S07, 1
S07, Trade, 85168.981, 163, B12, S07, 1
S07, Trade, 85182.981, 171, S07, B24, 1
S07, Trade, 85190.808, 164, B03, S07, 1
S07, Trade, 85201.173, 166, S07, B00, 1
S07, Trade, 85222.038, 167, B22, S07, 1
S07, Trade, 85253.135, 167, S07, B15, 1
S07, Trade, 85262.250, 169, S07, B19, 1
S07, Trade, 85267.269, 159, P00, S07, 1
S07, Trade, 85286.231, 167, S07, B13, 1
S07, Trade, 85287.808, 165, B20, S07, 1
S07, Trade, 85299.000, 169, S07, B24, 1
S07, Trade, 85308.288, 168, S07, B15, 1
S07, Trade, 85313.635, 166, B21, S07, 1
S07, Trade, 85338.885, 167, S07, B05, 1
S07, Trade, 85345.538, 162, B02, S07, 1
S07, Trade, 85359.135, 163, S07, B16, 1
S07, Trade, 85374.596, 173, S07, B15, 1
S07, Trade, 85378.615, 172, S07, B17, 1
S07, Trade, 85389.038, 161, B22, S07, 1
S07, Trade, 85403.346, 168, B08, S07, 1
S07, Trade, 85426.673, 166, S07, B11, 1
S07, Trade, 85433.365, 167, S07, B24, 1
S07, Trade, 85437.865, 163, B17, S07, 1
S07, Trade, 85451.615, 165, B01, S07, 1
S07, Trade, 85455.692, 167, B03, S07, 1
S07, Trade, 85467.615, 169, S07, B14, 1
S07, Trade, 85480.154, 168, B08, S07, 1
S07, Trade, 85504.442, 165, B18, S07, 1
S07, Trade, 85515.788, 166, B24, S07, 1
S07, Trade, 85531.231, 165, B05, S07, 1
S07, Trade, 85538.308, 162, B20, S07, 1
S07, Trade, 85552.173, 163, S07, B09, 1
S07, Trade, 85559.731, 163, S07, B06, 1
S07, Trade, 85581.327, 170, S07, B07, 1
S07, Trade, 85581.577, 167, B21, S07, 1
S07, Trade, 85593.692, 163, P00, S07, 1
S07, Trade, 85611.769, 163, B13, S07, 1
S07, Trade, 85623.769, 167, B16, S07, 1
S07, Trade, 85636.038, 153, B13, S07, 1
S07, Trade, 85652.308, 165, S07, B15, 1
S07, Trade, 85658.288, 163, P00, S07, 1
S07, Trade, 85674.346, 164, B09, S07, 1
S07, Trade, 85690.692, 173, B18, S07, 1
S07, Trade, 85706.750, 160, B18, S07, 1
S07, Trade, 85724.519, 165, S07, B24, 1
S07, Trade, 85729.962, 169, S07, B14, 1
S07, Trade, 85743.192, 165, B22, S07, 1
S07, Trade, 85752.212, 168, S07, B17, 1
S07, Trade, 85756.173, 159, B19, S07, 1
S07, Trade, 85796.500, 162, B09, S07, 1
S07, Trade, 85812.962, 168, B18, S07, 1
